"ID"	"Title"	"Path"
"FastprisSHRegionAr"	"Sold one- and two-dwelling buildings by region and type of real estate. Year 1981 - 2014"	"BO/BO0501/BO0501B"
"FastprisBRFRegionAr"	"Sold tenant-owned flats by region. Year 2000 - 2014"	"BO/BO0501/BO0501C"
"LagfartAllaRegionAr"	"Granted registrations of title of real estate by region and type of acquisition. Year 1999 - 2014"	"BO/BO0501/BO0501D"
"TaxvForandringHH04"	"Change of assessed value for multi-dwelling and commercial buildings at the simplified assessment of real estate in 2004 by region and type of real estate. Year 2004 - 2004"	"BO/BO0501/BO0501E"
"TaxvForandringHH94"	"Change of assessed value for multi-dwelling and commercial buildings at the general assessment of real estate in 1994 by region and type of real estate. Year 1994 - 1994"	"BO/BO0501/BO0501E"
"TaxvForandringSH06"	"Change of assessed value for one- and two-dwelling buildings at the simplified assessment of real estate in 2006 by region and type of real estate. Year   2006 - 2006"	"BO/BO0501/BO0501E"
"TaxvForandringSH96"	"Change of assessed value for one- and two-dwelling buildings at the general assessment of real estate in 1996 by region and type of real estate. Year 1996 - 1996"	"BO/BO0501/BO0501E"
"TaxvForandringHH00"	"Change of assessed value for multi-dwelling and commercial buildings at the general assessment of real estate in 2000 by region and type of real estate. Year 2000 - 2000"	"BO/BO0501/BO0501E"
"TaxvForandringHH07"	"Change of assessed value for multi-dwelling and commercial buildings at the general assessment of real estate in 2007 by region and type of real estate. Year 2007 - 2007"	"BO/BO0501/BO0501E"
"TaxvForandringLB05"	"Change of assessed value for agricultural real estate at the general assessment of real estate in 2005 by region. Year 2005 - 2005"	"BO/BO0501/BO0501E"
"TaxvForandringSH03"	"Change of assessed value for one- and two-dwelling buildings at the general assessment of real estate in 2003 by region and type of real estate. Year 2003 - 2003"	"BO/BO0501/BO0501E"
"TaxvForandringLB08"	"Change of assessed value for agricultural real estate at the simplified assessment of real estate in 2008 by region. Year 2008 - 2008"	"BO/BO0501/BO0501E"
"TaxvForandringSH09"	"Change of assessed value for one- and two-dwelling buildings at the simplified assessment of real estate in 2009 by region and type of real estate. Year 2009 - 2009"	"BO/BO0501/BO0501E"
"SnabbStatBO0501"	"Real estate price statistics, change compared to the previous three-month period and the corresponding period last year. Month 2013M10 - 2015M06"	"BO/BO0501/BO0501S"
"HyresBostLokVarde"	"Assessment of real estate for multi-dwelling buildings and commercial buildings. Assessed units and assessed value for residential and non-residential parts by region and type code. Year 2006 - 2014"	"BO/BO0601/BO0601A"
"TaxeringsvardeOvriga"	"Assessment of real estate excluding units for agriculture and forestry by region and type coding 1998 - 2014"	"BO/BO0601/BO0601A"
"TaxeringsvardeLantbr"	"Assessment of real estate for units for agriculture and forestry by region and type coding. Year 1998 - 2014"	"BO/BO0601/BO0601A"
"GenomsnTaxvSma"	"Assessment of real estate for one- or two- dwelling buildings (type coding 220, 221). Assessed values and average assessed values by region and type coding. Year 1998 - 2014"	"BO/BO0601/BO0601A"
"TaxeringsvardeHist"	"Assessment of Real Estate for one- or two- dwelling buildings, multi-dwelling and commercial buildings and industrial units by region, type coding and year 1975 - 1997"	"BO/BO0601/BO0601B"
"TaxvardeLantHist7580"	"Assessment of real estate for units for agriculture and forestry. Assessed units, valuation  units and value of buildings by region and use of buildings. Year  1975 - 1980"	"BO/BO0601/BO0601B"
"DelvardeLantHist7580"	"Assessment of real estate for units for agriculture and forestry. Assessed units and assessed value for types of land and buildings by region. Year  1975 - 1980"	"BO/BO0601/BO0601B"
"TaxvardeLantHist8187"	"Assessment of real estate for units for agriculture and forestry. Assessed units, valuation  units and value of buildings by region and use of buildings. Year 1981-1987 1981 - 1987"	"BO/BO0601/BO0601B"
"DelvardeLantHist8187"	"Assessment of real estate for units for agriculture and forestry. Assessed units and assessed value for types of land and buildings by region. Year 1981-1987 1981 - 1987"	"BO/BO0601/BO0601B"
"TaxvardeLantHist8897"	"Assessment of real estate for units for agriculture and forestry. Assessed  units and total assessed value by region and type codes. Year 1988 - 1997"	"BO/BO0601/BO0601B"
"DelvardeLantHist8897"	"Assessment of real estate for units for agriculture and forestry. Assessed units and partial values by region. Year  1988 - 1997"	"BO/BO0601/BO0601B"
"ArealAntSma"	"General assessment of real estate. Assessed units with data on land area (type codes 200-299) by region and type code. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"AntTaxvArealSma"	"General assessment of real estate. Assessed units (type codes 200-299), total assessed value and land area by region, type code and type of ownership. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"AntTaxvKlSmaM"	"General assessment of real estate. Assessed units (type codes 200-212) by region, type code and assessed value category. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"ArealAntSma220"	"General assessment of real estate. Assessed units with data on land area (type code 220) by region and type of building. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"AntTaxvKlSmaB"	"General assessment of real estate. Assessed units (type codes 213-223) by region, type code and assessed value category. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"AlderKlByggvYtaSma"	"General assessment of real estate. Valuation units (type codes 220-223), average floor space and value of buildings by region, type code and year of value category. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"AntTaxvStrandM"	"General assessment of real estate. Assessed units (type codes 210-212) and average value of land by region, type code and coastal zone. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"AntTaxvStrandB"	"General assessment of real estate. Assessed units (type codes 220, 221) , average assessed value and land area by region, type code and coastal zone. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"AntTaxvAndrMark"	"General assessment of real estate. Assessed units (type codes 210-212), total assessed value in 2002, total assessed value in 2003, weighted and un-weighted change by region and type code. Year 2003 2003 - 2003"	"BO/BO0601/BO0601C"
"AntTaxvAndrBygg"	"General assessment of real estate. Assessed units (type codes 220-223), total assessed value in 2002, total assessed value in 2003, weighted and un-weighted change by region and type code. Year 2003 2003 - 2003"	"BO/BO0601/BO0601C"
"AntTaxvAndrMark06"	"General assessment of real estate. Assessed units (type codes 210-212), total assessed value in 2005, total assessed value in 2006, weighted and un-weighted change by region and type code. Year 2006 2006 - 2006"	"BO/BO0601/BO0601C"
"AntTaxvAndrBygg06"	"General assessment of real estate. Assessed units (type codes 220-223), total assessed value in 2005, total assessed value in 2006, weighted and un-weighted change by region and type code. Year 2006 2006 - 2006"	"BO/BO0601/BO0601C"
"AntTaxvBasvAndrBygg"	"General assessment of real estate. Assessed units (type codes 220-223), total 1996 base value, total assessed value in 2003, weighted and un-weighted change by region and type code. Year 2003 2003 - 2003"	"BO/BO0601/BO0601C"
"AgarAndProKonAld"	"Owners of assessed units (type codes 220, 221) owned by private persons and total assessed value for owned share by region, type code, sex and age of owner and owned share in percent. 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"AntTaxvKonAlderSma2"	"Owners of assessed units (type codes 200-299) owned by private persons and total assessed value for share owned by type code, assessed value category, sex and age of owner. Year 2003, 2006, 2009 2003 - 2012"	"BO/BO0601/BO0601C"
"Taxv06Taxv07AndrHyr"	"Assessed units (type code 320, 321, 325) total assessed value 2006, total  assessed value 2007 and weighted and unweighted change by county and type code. 2007 2007 - 2007"	"BO/BO0601/BO0601D"
"Taxv06Taxv07AndrInd"	"Assessed units (type code 420-433), total assessed value 2006, total  assessed value 2007 and weighted and unweighted change by county. 2007 2007 - 2007"	"BO/BO0601/BO0601D"
"ArealAnt"	"General and simplified assessment of real estate.  Assessed units with data on land area (type code 300-799) by county and type coding. 2000, 2004, 2007, 2010, 2013 2000 - 2013"	"BO/BO0601/BO0601D"
"AntTaxvAreal"	"General and simplified assessment of real estate.  Assessed units (type code 300-799), total assessed/base value and land area by county, type coding and type of ownership. 2000, 2004, 2007, 2010, 2013 2000 - 2013"	"BO/BO0601/BO0601D"
"AntBasvKl"	"General and simplified assessment of real estate.  Assessed units (type code 300-799) by county, type coding and assessed/base value. 2000, 2004, 2007, 2010, 2013 2000 - 2013"	"BO/BO0601/BO0601D"
"AlderBasvYta"	"General and simplified assessment of real estate.  Valuation units (type code 320, 321, 325, 420-433)  average area and assessed/base value by county, type of unit and year of value. 2000, 2004, 2007, 2010, 2013 2000 - 2013"	"BO/BO0601/BO0601D"
"Basv94Basv00AndrHyr"	"General and simplified assessment of real estate. Assessed units (type code 320, 321, 325) total base value 1994, total  base value 2000 and weighted and unweighted change by county and type code. 2000 2000 - 2000"	"BO/BO0601/BO0601D"
"Basv00Taxv04AndrHyr"	"General and simplified assessment of real estate. Assessed units (type code 320, 321, 325) total base value 2000, total  assessed value 2004 and weighted and unweighted change by county and type code. 2004 2004 - 2004"	"BO/BO0601/BO0601D"
"ArealAntLant"	"Assessed units with data on land area (type codes 100-199 ) and land area by region and type code. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"ArealAntSkatteFLant"	"Assessed units with data on land area for non-taxable units (type codes 180, 181) in the whole country by category of owner. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"ArealAgoslagLant"	"Land area for different types of land (type codes 110, 113, 120,122) by region and category of owner. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"DelArealAntLant"	"Assessed value and partial values (type codes 110, 113, 120, 122) by region and category of owner. Year 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AntTaxvKLLant"	"Assessed units (type codes 100-122, 199) by region, type code and assessed value category.  1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"GenomsnJordbVAndLant"	"Assessed units and average total assessed value (type codes 110, 113, 120,122) by region and share of value of farms compared with total assessed value. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"GenomsnSkogsVAndLant"	"Assessed units and average total assessed value (type codes 110, 113, 120,122) by region and share of value of standing forest and forest land compared with total assessed value. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AgareAgKatTaxvKLLant"	"Owners of assessed units (type codes 110, 113, 120,122) by region, category of owner and assessed value category for owned share. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AgarAndTKLKonAldLant"	"Owners of assessed units (type codes 110, 113, 120, 122) owned by private persons and total assessed value for owned share by sex and age of owner. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AgarAndProKonAldLant"	"Owners of assessed units (type codes 110, 113, 120, 122) owned by private persons by owned share in percent, sex and age of owner. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AgarSkogKLKonAldLant"	"Owners of assessed units with forest land (type codes 110, 113, 120, 122) owned by private persons by (region), forest land size category, sex and age of owner. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AgareUtboKonAldLant"	"Owners of assessed units with forest land (type codes 110, 113, 120, 122) owned by private persons by region and sex of owner. Year 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AgarAkerKLKonAldLant"	"Owners of assessed units with arable land (type codes 110, 113, 120, 122) owned by private persons by arable land size category, sex and age of owner. Year 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AntTESkogsAUtboLant"	"Assessed units with forest land (type codes 110, 113, 120,122) owned by private persons and area for forest land by region and present and absentee owner. 2005, 2008, 2011, 2014 2005 - 2014"	"BO/BO0601/BO0601E"
"AntVESkogsAKLVirLant"	"Area of forest land (type codes 110, 113, 120,122), average value of forest land per hectare forest land and per cubic metre of standing volume by group of standing volume and site productivity class. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AntVESkArealVirLant"	"Valuation units (type codes 110, 113, 120,122), area of forest land, .......  average value of forest land per hectare forest land and per cubic metre of standing volume by region and site productivity class. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AntVESkogKLVirkeLant"	"Valuation units (type codes 110, 113, 120,122) by group of standing volume and forest land size category. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"ArealAntSkogAgLant"	"Assessed units, area of forest land and average value of forest land per hectare forest land (type codes 110, 113, 120,122) by region, category of owner and forest land size category. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"ArealAntAkerAgLant"	"Assessed units, area of arable land and average value of arable land per hectare arable land (type codes 110, 113, 120,122) by region, category of owner and arable land size category. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"GenomsnAkerBeteVLant"	"Average value of arable land and value of cultivated pastures in SEK per hectare (type codes 110, 113, 120,122) by region, type of land and quality group. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AntVardeEkbyggLant"	"Farm buildings and value of farm buildings (type codes 113, 120, 121,122) by category of building and groups of value. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AntVEkbyggRegLant"	"Farm buildings and value of farm buildings (type codes 113, 120, 121,122) by region and groups of value. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AntGenomsnVardYtLant"	"Valuation units residential buildings (type code 120), average useful floorspace and average value of building by region and period of construction. 1998, 2005, 2008, 2011, 2014 1998 - 2014"	"BO/BO0601/BO0601E"
"AntTaxvAndrLant"	"Assessed units (type codes 113, 120, 121), total assessed value in 2004, total assessed value in 2005, weighted and un-weighted change by region and type code. Year 2005 2005 - 2005"	"BO/BO0601/BO0601E"
"AntTaxvBasvAndrLant"	"Assessed units (type codes 113, 120, 121), total 1998 base value, total assessed value in 2005, weighted and un-weighted change by region and type code. Year 2005 2005 - 2005"	"BO/BO0601/BO0601E"
"AntTaxvAndrLant08"	"Assessed units (type codes 113, 120, 121), total assessed value in 2007, total assessed value in 2008, weighted and un-weighted change by region and type code. Year 2008 2008 - 2008"	"BO/BO0601/BO0601E"
"AntTaxvAndrLant14"	"Assessed units (type codes 113, 120, 121, 122), total assessed value in 2013, total assessed value in 2014, weighted and un-weighted change by region and type code. Year 2014 2014 - 2014"	"BO/BO0601/BO0601E"
"BlovAreaHustypKv"	"Building permits for new construction, number and gross floor area by region and type of building. Quarterly 1996K1 - 2015K1"	"BO/BO0701"
"AreaHustypKv"	"Building permits for new construction, gross floor area by type of building. Quarterly 1996K1 - 2015K1"	"BO/BO0701"
"LghHustypKv"	"Building permits for new construction, dwellings in residential buildings and buildings for seasonal and secondary use by region and type of building. Quarterly 1996K1 - 2015K1"	"BO/BO0701"
"FM0001BetBalKv"	"Balance of Payments. Transactions by item. Quarter 1982K1 - 2015K1"	"FM/FM0001/FM0001A"
"FM0001BetSasRKv"	"Balance of payments. Seasonally adjusted current account and capital account. Transactions by item (net). Quarter 2012K1 - 2015K1"	"FM/FM0001/FM0001A"
"FM0001BytBKv"	"Balance of Payments. Current account. Exports and imports by country groups intra/extra EU and by item. Quarter 1982K1 - 2015K1"	"FM/FM0001/FM0001A"
"FM0001FinansBKv"	"Balance of Payments. Financial account. Transactions by type of investment and item. Quarter 1982K1 - 2015K1"	"FM/FM0001/FM0001A"
"FM0001SInkomstKv"	"Balance of Payments. Secondary income and capital account. Transactions by item. Quarter 1982K1 - 2015K1"	"FM/FM0001/FM0001A"
"FM0001BetBalAr"	"Balance of Payments. Transactions by item. Year 1982 - 2014"	"FM/FM0001/FM0001A"
"FM0001BetBalRevKv"	"Balance of payments. Revisions by item. Quarter 2011K1 - 2014K4"	"FM/FM0001/FM0001A"
"FM0001BytBAr"	"Balance of Payments. Current account. Exports and imports by country groups intra/extra EU and by item. Year 1982 - 2014"	"FM/FM0001/FM0001A"
"FM0001FinansBAr"	"Balance of Payments. Financial account. Transactions by type of investment and item. Year 1982 - 2014"	"FM/FM0001/FM0001A"
"FM0001PInkomstKv"	"Balance of Payments. Primary income. Exports and imports by item. Quarter 1982K1 - 2015K1"	"FM/FM0001/FM0001A"
"FM0001TjanstHKv"	"Balance of Payments. Trade in services. Exports and imports by item. Quarter 1982K1 - 2015K1"	"FM/FM0001/FM0001A"
"FM0001UtlSektorAr"	"International investment position. Assets and liabilities by sector and item. Year 1997 - 2014"	"FM/FM0001/FM0001B"
"FM0001UtlStMVAr"	"International investment position. Assets and liabilities with direct investments at market value, by currency and item. Year 1997 - 2014"	"FM/FM0001/FM0001B"
"FM0001UtlTSVKKv"	"International investment position. Assets and liabilities by currency and item. Quarter 2006K1 - 2015K1"	"FM/FM0001/FM0001B"
"FM0001RSkuldKv"	"International investment position. Gross external debt by item (sector and maturity). Quarter 1997K4 - 2015K1"	"FM/FM0001/FM0001B"
"FM0001UtlSektorKv"	"International investment position. Assets and liabilities by sector and item. Quarter 2006K1 - 2015K1"	"FM/FM0001/FM0001B"
"FM0001UtlTSVKAr"	"International investment position. Assets and liabilities by currency and item. Year 1997 - 2014"	"FM/FM0001/FM0001B"
"FM0001PIAr"	"Portfolio investments. Net flows broken down into currency and holding. Year 1998 - 2014"	"FM/FM0001/FM0001C"
"FM0001PIM"	"Foreign trade in Swedish shares, broken down into export and import. Month 2006M11 - 2015M05"	"FM/FM0001/FM0001C"
"FM0001DepM"	"Portfolio investments. Non-resident holdings of Swedish SEK-denominated interest-bearing securities in Swedish custody. Broken down into sector and maturity. Month 2006M11 - 2015M05"	"FM/FM0001/FM0001C"
"FM0001PIKv"	"Portfolio investments. Net flows broken down into currency and holding. Quarter 1998K1 - 2015K1"	"FM/FM0001/FM0001C"
"FM0001SNI07T03"	"Direct investment, net by economic activity NACE 2007, Annual data 2008 - 2014"	"FM/FM0001/FM0001D"
"FM0001T04"	"Direct investment by country, net, Annual data 1998 - 2014"	"FM/FM0001/FM0001D"
"FM0001SNI02T03"	"Direct investment, net by economic activity NACE 2002, Annual data 1998 - 2007"	"FM/FM0001/FM0001D"
"FM0001T01"	"Direct investment, net by investment item, Quarterly data 1998K1 - 2015K1"	"FM/FM0001/FM0001D"
"FM0001T04Kv"	"Direct investment by country, net, Quarterly data 1998K1 - 2015K1"	"FM/FM0001/FM0001D"
"SnabbStatFM0001"	"Balance of Payments net, Quarterly data 2014K1 - 2015K1"	"FM/FM0001/FM0001S"
"FirENS2010ofAr"	"Financial accounts by sector, item and counterpart-sector (ESA2010). Annually 1995 - 2014"	"FM/FM0103/FM0103A"
"FirENS2010ofKv"	"Financial accounts by sector, item and counterpart-sector (ESA2010). Quarterly 1996K1 - 2015K1"	"FM/FM0103/FM0103A"
"GGDQ"	"General government debt by IMF. Quarter 2010K1 - 2015K1"	"FM/FM0103/FM0103A"
"FirArD"	"Financial accounts by sector and item. Annually 1970 - 1997"	"FM/FM0103/FM0103B"
"FirArB"	"Financial accounts by sector, item and counterpart-sector (ENS95) . Annually 1995 - 2013"	"FM/FM0103/FM0103B"
"FirKvB"	"Financial accounts by sector, item and counterpart-sector (ESA95). Quarterly 1996k1 - 2014k1"	"FM/FM0103/FM0103B"
"AktieAgarAr"	"Ownership of shares in companies quoted on Swedish marketplaces by sector. Twice a year 1983M12 - 2014M12"	"FM/FM0201"
"AktieAgarSerie"	"Ownership of shares in companies quoted on Swedish marketplaces by sector and class. Twice a year 1999M12 - 2014M12"	"FM/FM0201"
"AktieAgarMarknad"	"Ownership of shares in companies quoted on Swedish marketplaces by sector and marketplace (up to 2006M06). Twice a year 1999M12 - 2006M06"	"FM/FM0201"
"AktieAgarMarknad2"	"Ownership of shares in companies quoted on Swedish marketplaces by sector and marketplace (from 2006M12). Twice a year 2006M12 - 2014M12"	"FM/FM0201"
"AktieAgarUtland"	"Foreign ownership of shares in companies quoted on Swedish marketplaces, by country. Twice a year 1999M12 - 2014M12"	"FM/FM0201"
"MFIM1"	"Monetary Financial Institutions (MFI), assets and liabilities by MFI, item and currency. Monthly 1998M01 - 2015M06"	"FM/FM0401"
"FinResAr"	"Income statements for financial enterprises by kind of financial institute and item. Year 1996 - 2014"	"FM/FM0402"
"FinBalAr"	"Balance sheet for financial enterprises by kind of  financial institute and item. Year 1996 - 2014"	"FM/FM0402"
"VPfondKv"	"Ownership of investment fund shares by type of fund and sector. Quarter 1998K2 - 2015K1"	"FM/FM0403"
"FM5001SDDSMFI"	"Monetary financial institutions (MFI) assets and liabilities (incl. the Central Bank and excl. swedish foreign branches) 2004M01 - 2015M06"	"FM/FM5001/FM5001A"
"FM5001SDDSFSI"	"Financial Soundness Indicators by IMF. Quarter 2011k4 - 2015k1"	"FM/FM5001/FM5001A"
"FM5001SDDSPM"	"Money supply. Month 2004M01 - 2015M06"	"FM/FM5001/FM5001A"
"SnabbStatFM5001"	"Financial Market Statistics, growth rate. Month 2013M12 - 2015M06"	"FM/FM5001/FM5001S"
"FM9998T02"	"Maturitystructure, amount outstanding by sector, maturity and currency. Month 2013M03 - 2015M06"	"FM/FM9998"
"FM9998T01"	"Outstanding and issued amount, gross, net and yield during the month after sector, item and currency. Month 2013M03 - 2015M06"	"FM/FM9998"
"SnabbStatHA0101"	"Retail trade sales, comparison to previous period. Monthly 2001M01 - 2015M06"	"HA/HA0101/HA0101A"
"DivtjansterAr"	"Turnover index for motor trade, hotels and restaurants and other services by industry (SIC 2002). Yearly index 1990 - 2008"	"HA/HA0101/HA0101B"
"PartihFtgtj"	"Turnover index for wholesale trade and other services by industry (SIC 2002). Quarterly index 1990K1 - 2008K4"	"HA/HA0101/HA0101B"
"Detoms"	"Retail sale index by industry (Sic 2002). Monthly index 1990M01 - 2008M12"	"HA/HA0101/HA0101B"
"DetOmsAr"	"Retail sale index by industry (Sic 2002). Yearly index 1990 - 2007"	"HA/HA0101/HA0101B"
"Divtjanster"	"Turnover index for motor trade, hotels and restaurants and other services by industry (SIC 2002). Quarterly index 1990K1 - 2008K4"	"HA/HA0101/HA0101B"
"PartihFtgtjAr"	"Turnover index for wholesale trade and other services by industry (SIC 2002). Yearly index 1990 - 2008"	"HA/HA0101/HA0101B"
"Detoms07"	"Retail sale index by industry (Sic 2007). Monthly index 1991M01 - 2015M06"	"HA/HA0101/HA0101B"
"DetOmsAr07"	"Retail sale index by industry (Sic 2007). Yearly index 1991 - 2014"	"HA/HA0101/HA0101B"
"DivtjansterAr07X"	"Turnover index for the service sector by industry (Sic 2007).  Yearly index 2000 - 2014"	"HA/HA0101/HA0101B"
"DivtjansterKv07X"	"Turnover index for the service sector by industry (Sic 2007). Quarterly  index 2000K1 - 2015K1"	"HA/HA0101/HA0101B"
"DivtjansterM07X"	"Turnover index for the service sector by industry (Sic 2007). Monthly index 2000M01 - 2015M03"	"HA/HA0101/HA0101B"
"Livs"	"Turnover (incl V.A.T) of food and drinks for the Retail trade and the Retail sale of automotive fuel, by COICOP. Year 2000 - 2013"	"HA/HA0103"
"SnabbStatHA0104"	"Service production index, change from the previous period. Month 2001M01 - 2015M05"	"HA/HA0104/HA0104S"
"ImportExportSnabbAr"	"Imports of goods, Exports of goods and Net Trade of goods. Year 1975 - 2014"	"HA/HA0201/HA0201A"
"ImportExportSnabbM"	"Imports of goods, Exports of goods and Net Trade of goods. Month 1975M01 - 2015M06"	"HA/HA0201/HA0201A"
"OImpExpLandTotAr"	"Imports and exports of goods. Total values by trading partner, adjusted for non response. Year 1998 - 2014"	"HA/HA0201/HA0201A"
"OImpExpLandTotMan"	"Imports and exports of goods. Total values by trading partner, adjusted for non response. Month 1998M01 - 2015M05"	"HA/HA0201/HA0201A"
"ImportExportSnabbSRM"	"Imports of goods, Exports of goods and Net Trade of goods, trend. Month 1990M01 - 2015M06"	"HA/HA0201/HA0201A"
"ImpExpKNTotAr"	"Imports and exports of goods by commodity group CN  2,4,6 level, adjusted for non response, confidential data excluded. Year 2000 - 2014"	"HA/HA0201/HA0201B"
"ImpExpKNTotMan"	"Imports and exports of goods by commodity group CN 2,4,6 level, adjusted for non response, confidential data excluded,. Month 2000M01 - 2015M05"	"HA/HA0201/HA0201B"
"ExpTotalKNAr"	"Exports of goods to all countries by commodity group CN 2,4,6,8-level and trading partner, confidential data excluded, not adjusted for non response. Year 1995 - 2014"	"HA/HA0201/HA0201B"
"ExpTotalKNMan"	"Exports of goods to all countries by commodity group CN 2,4,6,8-level and trading partner, confidential data excluded, not adjusted for non response. Month 1995M01 - 2015M05"	"HA/HA0201/HA0201B"
"ImpTotalKNAr"	"Imports of goods from all countries by commodity group CN 2,4,6,8 level and trading partner, confidential data excluded, not adjusted for non response. Year 1995 - 2014"	"HA/HA0201/HA0201B"
"ImpTotalKNMan"	"Imports of goods from all countries by commodity group CN 2,4,6,8-level and trading partner, confidential data excluded, not adjusted for non response. Month 1995M01 - 2015M05"	"HA/HA0201/HA0201B"
"ImpExpSITCTotAr"	"Imports and exports of goods by commodity groups according to SITC, adjusted for non response, confidential data excluded. Year 1998 - 2014"	"HA/HA0201/HA0201D"
"ImpExpSITCTotMan"	"Imports and exports of goods by commodity groups according to SITC, adjusted for non response, confidential data excluded. Month 1998M01 - 2015M05"	"HA/HA0201/HA0201D"
"ImpExpIndexTotAr"	"Imports and exports of goods by commodity groups SITC. Volume index 2000=100. Year 1995 - 2014"	"HA/HA0201/HA0201D"
"ImpExpIndexTotKv"	"Imports and exports of goods by commodity groups SITC. Volume index 2000=100. Quarter 1995K1 - 2015K1"	"HA/HA0201/HA0201D"
"OImpExpSITC4Ar"	"Imports and exports of goods by trading partner and commodity groups according to SITC rev3/rev4, Not adjusted for non response, confidential data excluded. Year 1995 - 2014"	"HA/HA0201/HA0201D"
"OImpExpSITC4M"	"Imports and exports of goods by trading partner and commodity groups according to SITC rev3/rev4, Not adjusted for non response, confidential data excluded. Month 1995M01 - 2015M05"	"HA/HA0201/HA0201D"
"ImpExpSPIN2007TotAr"	"Imports and exports of goods by commodity group SPIN 2007, adjusted for non response, confidential data excluded. Year 2000 - 2014"	"HA/HA0201/HA0201E"
"ImpExpSPIN2007TotM"	"Imports and exports of goods by commodity group SPIN 2007, adjusted for non response, confidential data excluded. Month 2000M01 - 2015M05"	"HA/HA0201/HA0201E"
"ImpExpSPIN2007Ar"	"Imports and exports of goods by commodity group SPIN 2007 and trading partner, not adjusted for non response, confidential data excluded. Year 2000 - 2014"	"HA/HA0201/HA0201E"
"ImpExpSPIN2007M"	"Imports and exports of goods by commodity group SPIN 2007 and trading partner, not adjusted for non response, confidential data excluded. Month 2000M01 - 2015M05"	"HA/HA0201/HA0201E"
"ImpExpIndSPIN2007TAr"	"Imports and exports of goods by commodity groups SPIN 2007. Volume index 2000=100. Year 2001 - 2014"	"HA/HA0201/HA0201E"
"ImpExpIndSPIN2007TKv"	"Imports and exports of goods by commodity groups SPIN2007. Volume index 2000=100. Quarter 2001K1 - 2015K1"	"HA/HA0201/HA0201E"
"ImpExpOldIndexTotAr"	"Imports and exports of goods by commodity groups SITCRev3. Volume index 1980=100. Year 1980 - 1993"	"HA/HA0201/HA0201G"
"ImpExpSITC94Ar"	"Imports and exports of goods by commodity groups SITC rev3 and trading partner, totals. Year 1977-1994 1977 - 1994"	"HA/HA0201/HA0201G"
"ImpExpOldIndexTotKv"	"Imports and exports of goods by commodity groups SITCRev3. Volume index 1980=100. Quarter  1988K1 - 1994K2"	"HA/HA0201/HA0201G"
"ImpExpPSNITotAr"	"Imports and exports of goods by commodity groups SPIN 2002, adjusted for non response. Year 1998 - 2008"	"HA/HA0201/HA0201H"
"ImpExpPSNITotMan"	"Imports and exports of goods by commodity groups SPIN 2002, adjusted for non response. Month 1998M01 - 2008M12"	"HA/HA0201/HA0201H"
"ImpExpPSNI99Ar"	"Imports and exports of goods by commodity groups SPIN 2002 and trading partner, not adjusted for non response. Year 1998- 1998 - 2008"	"HA/HA0201/HA0201H"
