"ID"	"Label"
"IPPI-2010-OI-CPF"	"Total supply of industrial products price indices (base 2010) - (contract escalation) - Classes level of CPF rev. 2"
"IPPI-2010-OI-RGP"	"Total supply of industrial products price indices (base 2010) - (contract escalation) - Main aggregates"
"IPPS-2000"	"Services producer prices for French market - Businesses (BtoB) - Base 2000 - Stopped series"
"IPPS-2005"	"Services producer prices for French market - Businesses (BtoB) - Base 2005 - Stopped series"
"IPPS-2010-B2A-A129"	"French services producer price indices for all markets (BtoAll) - Level A129"
"IPPS-2010-B2A-NAF"	"French services producer price indices for all markets (BtoAll) - Level divisions, groups and classes of NAF rev. 2"
"IPPS-2010-B2A-RGP"	"French services producer price indices for all markets (BtoAll) - Main aggregates"
"IPPS-2010-B2B-PXB-A129"	"French services producer price indices sold to French businesses (BtoB) - Basic price - Level A129"
"IPPS-2010-B2B-PXB-NAF"	"French services producer price indices sold to French businesses (BtoB) - Basic price - Level divisions, groups and classes of NAF rev. 2"
"IPPS-2010-B2B-PXB-RGP"	"French services producer price indices sold to French businesses (BtoB) - Basic price - Main aggregates"
"IPPS-2010-B2B-PXM-A129"	"French services sell price indices to French businesses (BtoB) - Purchaser's price for contract escalation - Level A129"
"IPPS-2010-B2B-PXM-NAF"	"French services sell price indices to French businesses (BtoB) - Purchaser's price for contract escalation - Divisions, groups and classes levels of CPF rev. 2"
"IPPS-2010-B2B-PXM-RGP"	"French services sell price indices to French businesses (BtoB) - Purchaser's price for contract escalation - Main aggregates"
"IPPS-2010-B2C-CPF"	"French services producer price indices sold to households in France (BtoC) - Divisions, groups and classes levels of CPF rev. 2"
"IPPS-2010-B2C-RGP"	"French services producer price indices sold to households in France (BtoC) - Main aggregates"
"IPPS-2010-B2E-A129"	"French services producer price indices for foreign markets (BtoE) - Level A129"
"IPPS-2010-B2E-NAF"	"French services producer price indices for foreign markets (BtoE) - Divisions, groups and classes levels of CPF rev. 2"
"IPPS-2010-B2E-RGP"	"French services producer price indices for foreign markets (BtoE) - Main aggregates"
"IRL"	"Rent reference index (RRI) - Base 1998"
"IRL-2005"	"Rent reference index - Stopped series"
"LIVRAISON-CARBURANTS"	"Fuel deliveries"
"LOGEMENT-CARAC"	"Characteristics of main residences"
"LOGEMENT-PARC"	"Dwelling stock by type"
"LOGEMENT-RESPRINC-STATUT"	"Main residences by tenure status"
"LOGEMENT-RESPRINC-TUU"	"Number of main residences by type of urban unit"
"MONNAIE-COURS-EUR"	"Rates of the main currencies against the euro"
"NAISSANCES"	"Births and fertility"
"NIVEAU-VIE-DISTRIB"	"Distribution of annual individuals' living standards"
"NIVEAU-VIE-REPART"	"Distribution of the total living standards"
"NUPTIALITE"	"Weddings, nuptiality and Civil solidarity pacts (Pacs)"
"OE-DEP"	"Job offers collected at Ple Emploi - By French department"
"OE-QUALIF"	"Job offers collected at Ple Emploi - By qualification and type of job advertisements"
"OE-REG"	"Job offers collected at Ple Emploi - By French region"
"OE-TYPE-STATUT"	"Job offers collected at Ple Emploi - Overall"
"PAUVRETE-NB-PERS-TYPE-MEN"	"Number of poor individuals by type of household"
"PAUVRETE-TAUX-TYPE-MEN"	"At-risk-of-poverty rate by type of household"
"PGA-DIVERS"	"Wholesale food price (in level) - Miscellaneous - Stopped series"
"PGA-LAIT-FRUIT-LEGUME"	"Wholesale food price (in level) - Wholesale dairy products and fruit and vegetables prices taken from the Rungis market - Stopped series"
"PGA-PROD-ANIMAUX"	"Wholesale food price (in level) - Wholesale animal feed prices - Stopped series"
"PGA-VIANDE-POISSON"	"Wholesale food price (in level) - Wholesale meat and sea products prices taken from the Rungis market - Stopped series"
"POP-EVO"	"Population"
"POP-RP-DEP"	"Census population in metropolitan France - Departments"
"POP-RP-DOM"	"Census population - Overseas Departments and Authorities"
"POP-RP-REG"	"Census population in metropolitan France - Regions"
"POP-RP-VILLES"	"Census population in metropolitan France - Cities of more than 100,000 inhabitants"
"POP-SEXE-AGE"	"Population structure"
"POPACT-AN"	"Labour force (annual average) by gender and age"
"PRESSE"	"Statistical results on press"
"PRIX-CONSO-BOISSON"	"Average consumer prices in metropolitan France - Drinks"
"PRIX-CONSO-CEREALE"	"Average consumer prices in metropolitan France - Bread, cereals and other food products"
"PRIX-CONSO-FLEUR"	"Average consumer prices in metropolitan France - Flowers"
"PRIX-CONSO-FRANCS"	"Average consumer prices in metropolitan France - Products in French francs - Stopped series"
"PRIX-CONSO-FRUIT"	"Average consumer prices in metropolitan France - Fruits"
"PRIX-CONSO-LAIT"	"Average consumer prices in metropolitan France - Milk, cheeses, eggs, fatty substances"
"PRIX-CONSO-LEGUME"	"Average consumer prices in metropolitan France - Vegetables"
"PRIX-CONSO-LOGEMENT"	"Average consumer prices in metropolitan France - Housing, heating, lighting and home maintenance"
"PRIX-CONSO-MER"	"Average consumer prices in metropolitan France - Sea products"
"PRIX-CONSO-REST-HOT"	"Average consumer prices in metropolitan France - Restaurants, cafs, hotels"
"PRIX-CONSO-SERVICE"	"Average consumer prices in metropolitan France - Use of leisure vehicles, goods, and services"
"PRIX-CONSO-SOIN"	"Average consumer prices in metropolitan France - Care products and personal products"
"PRIX-CONSO-VIANDE"	"Average consumer prices in metropolitan France - Meat"
"PROD-AUTO"	"Statistics relating to motor vehicles"
"RP-COUPLE-AGE"	"Proportion of men and women living as partners by age group"
"RP-IMMIG-AGE"	"Distribution of the immigrants by age group according to their country of origin"
"RP-IMMIG-NAISSANCE"	"Distribution of the immigrants according to their country of birth"
"RP-IMMIG-NATIONALITE"	"Distribution of the population according to nationality and immigration status"
"RP-MINEUR-TYPE-FAM"	"Distribution of children under 18 by family type"
"RP-SEUL-AGE"	"People living alone in their homes by age group"
"RP-STRUCTURE-FAM18"	"Structure of families with children under 18"
"RP-STRUCTURE-MEN"	"Households according to family structure"
"RP-TAILLE-MEN"	"Size of household"
"SAL-ACEMO-NAF2-A17"	"Quarterly wage indices in the private sector - By sector level A17"
"SAL-ACEMO-NAF2-A38"	"Quarterly wage indices in the private sector - By sector level A38"
"SAL-ACEMO-NAF2-RGP"	"Quarterly wage indices in the private sector - By main groups of sectors"
"SAL-AN-EQTP-CSP"	"Full-time equivalent salaries (average annual net) by gender and socio-professional category"
"SAL-AN-EQTP-DISTRIB"	"Distribution of annual net full-time equivalent salaries by gender"
"SAL-AN-IND"	"Wages and social security cap indices (35-hour working week)"
"SAL-AN-TC-CSP"	"Salaries for full-time jobs (average annual net) by gender and socio-professional category"
"SAL-AN-TC-CSP-ANC"	"Salaries for full-time jobs (average annual net) by gender and socio-professional category (1950 - 1982) - Stopped series"
"SAL-AN-TC-DISTRIB"	"Distribution of annual net salaries for full-time jobs by gender"
"SAL-AN-TC-EVO"	"Percentage change in average annual net salary for full-time jobs by gender"
"SAL-COTIS-SOC"	"Employer's and wage social contributions rates"
"SAL-FPE-ITGI-2000"	"Net pay indice in the civil service (base 2000)"
"SAL-MIN-35H"	"Guaranteed minimum wages"
"SAL-MIN-39H"	"Guaranteed minimum wages - Stopped series"
"SERIES_BDM"	"BDM time series"
"SITADEL2-LOCAUX-REG"	"Non-residential buildings - Monthly results by French region"
"SITADEL2-LOGEMENTS-REG"	"Residential buildings - Monthly series by French region"
"SSEMP"	"Underemployment - Quarterly series"
"TOURISME-CAMPING"	"Number of monthly nights spent and arrivals at outdoor accommodation by region"
"TOURISME-HOTEL"	"Number of monthly nights spent and arrivals at hotels by region"
"TRANSPORT-IPST"	"Road transport cost index"
"TRANSPORT-MARCH-RESEAU"	"Transport of goods according to network and location"
"TRANSPORT-MARCH-TYPE"	"Inland transport of goods according to network and type of goods"
"TRANSPORT-VOYAGEURS"	"Passengers transport according to the network"
"TXCHO-DEP"	"Unemployment rate - By French department - Quarterly series"
"TXCHO-REG"	"Unemployment rate - By French region - Quarterly series"
"TXEMP-AN-FR"	"Employment rate (annual average) by gender and age"
