"ID"	"Title"
"22922LV002"	"Statistik zum Elterngeld, Elterngeldempfnger nach Geburtszeitrumen, Bundeslnder, Geschlecht, Quartale, Jahr"
"22922LV003"	"Statistik zum Elterngeld, Elterngeldempfnger nach Geburtszeitrumen, Bundeslnder, Geschlecht, Erwerbsttigkeit, Quartale, Jahr"
"22922LV004"	"Statistik zum Elterngeld, Elterngeldempfnger nach Geburtszeitrumen, Bundeslnder, Geschlecht, Grundlage der Berechnung des Elterngeldanspruchs, Quartale, Jahr"
"22922LV005"	"Statistik zum Elterngeld, Elterngeldempfnger nach Geburtszeitrumen, Bundeslnder, Geschlecht, Hhe des Elterngeldanspruchs, Quartale, Jahr"
"22922LV006"	"Statistik zum Elterngeld, Elterngeldempfnger nach Geburtszeitrumen, Bundeslnder, Geschlecht, Bezugsdauer des Elterngeldes, Quartale, Jahr"
"22923BV001"	"Statistik zum Betreuungsgeld, Betreuungsgeldempfnger, Deutschland insgesamt, Nationalitt, Quartale, Jahr"
"22923BV002"	"Statistik zum Betreuungsgeld, Betreuungsgeldempfnger, Deutschland insgesamt, Geschlecht, Alter der Empfnger im ersten Bezugsmonat, Alter d.anspruchsbegr.Kinder im ersten Bezugsmonat, Quartale, Jahr"
"22923LV001"	"Statistik zum Betreuungsgeld, Betreuungsgeldempfnger, Bundeslnder, Nationalitt, Quartale, Jahr"
"23111BJ001"	"Grunddaten der Krankenhuser, Krankenhuser, Betten, Betten je 100.000 Einwohner, Patienten, Patienten je 100.000 Einwohner, Berechnungs-/Belegungstage, Durchschnittliche Verweildauer, Durchschnittliche Bettenauslastung, Deutschland insgesamt, Jahr"
"23111BJ002"	"Grunddaten der Krankenhuser, Personal, Hauptamtliche rzte, Nichtrztliches Personal, Nichtrztliches Personal im Pflegedienst, Deutschland insgesamt, Stichtag"
"23112BJ001"	"Grunddaten der Vorsorge- oder Rehabilitationseinr. Einrichtungen, Betten, Betten je 100.000 Einwohner, Patienten, Patienten je 100.000 Einwohner, Pflegetage, Durchschnittliche Verweildauer, Durchschnittliche Bettenauslastung, Deutschland insgesamt, Jahr"
"23112BJ002"	"Grunddaten der Vorsorge- oder Rehabilitationseinr. Personal, Hauptamtliche rzte, Nichtrztliches Personal, Nichtrztliches Personal im Pflegedienst, Deutschland insgesamt, Stichtag"
"23121BJ002"	"Kostennachweis der Krankenhuser, Bereinigte Kosten, Bereinigte Kosten je Krankenhaus, Bereinigte Kosten je Behandlungsfall, Deutschland insgesamt, Jahr"
"23131BJ001"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Im Geburtsmonat behandelte Neugeborene, Deutschland insgesamt, Jahr"
"23131BJ002"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Im Geburtsmonat behandelte Neugeborene, Deutschland insgesamt, Geschlecht, Jahr"
"23131BJ003"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, Altersgruppen (u1-95m), Jahr"
"23131BJ004"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23131BJ005"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Jahr"
"23131BJ006"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Geschlecht, Jahr"
"23131BJ007"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Jahr"
"23131BJ008"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23131BJ009"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Jahr"
"23131BJ010"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Geschlecht, Jahr"
"23131BJ011"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Jahr"
"23131BJ012"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23131BJ013"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Jahr"
"23131BJ014"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Geschlecht, Jahr"
"23131BJ015"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Jahr"
"23131BJ016"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23131BJ017"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Wohnort des Patienten, Jahr"
"23131BJ018"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Geschlecht, Wohnort des Patienten, Jahr"
"23131BJ019"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23131BJ020"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23131BJ021"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Wohnort des Patienten, Jahr"
"23131BJ022"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Geschlecht, Wohnort des Patienten, Jahr"
"23131BJ023"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23131BJ024"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23131BJ025"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Wohnort des Patienten, Jahr"
"23131BJ026"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Geschlecht, Wohnort des Patienten, Jahr"
"23131BJ027"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23131BJ028"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23131BJ029"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, Fachabteilungen, Jahr"
"23131BJ030"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, Geschlecht, Fachabteilungen, Jahr"
"23131BJ031"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, Altersgruppen (u1-95m), Fachabteilungen, Jahr"
"23131BJ032"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, Geschlecht, Altersgruppen (u1-95m), Fachabteilungen, Jahr"
"23131BJ033"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Fachabteilungen, Jahr"
"23131BJ034"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Geschlecht, Fachabteilungen, Jahr"
"23131BJ035"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Fachabteilungen, Jahr"
"23131BJ036"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Fachabteilungen, Jahr"
"23131BJ037"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, Wohnort des Patienten, Jahr"
"23131BJ038"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, Geschlecht, Wohnort des Patienten, Jahr"
"23131BJ039"	"Diagnosen der Krankenhauspatienten, Im Geburtsmonat behandelte Neugeborene, Deutschland insgesamt, ICD-10 (Position Q) Hauptdiagnose, Jahr"
"23131BJ040"	"Diagnosen der Krankenhauspatienten, Im Geburtsmonat behandelte Neugeborene, Deutschland insgesamt, ICD-10 (Position Q) Hauptdiagnose, Geschlecht, Jahr"
"23131BJ041"	"Diagnosen der Krankenhauspatienten, Im Geburtsmonat behandelte Neugeborene, Deutschland insgesamt, Wohnort des Patienten, Jahr"
"23131BJ042"	"Diagnosen der Krankenhauspatienten, Im Geburtsmonat behandelte Neugeborene, Deutschland insgesamt, Geschlecht, Wohnort des Patienten, Jahr"
"23131BJ043"	"Diagnosen der Krankenhauspatienten, Im Geburtsmonat behandelte Neugeborene, Deutschland insgesamt, ICD-10 (Position Q) Hauptdiagnose, Wohnort des Patienten, Jahr"
"23131BJ044"	"Diagnosen der Krankenhauspatienten, Im Geburtsmonat behandelte Neugeborene, Deutschland insgesamt, ICD-10 (Position Q) Hauptdiagnose, Geschlecht, Wohnort des Patienten, Jahr"
"23131LJ001"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, Jahr"
"23131LJ002"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, Geschlecht, Jahr"
"23131LJ003"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, Altersgruppen (u1-95m), Jahr"
"23131LJ004"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23131LJ005"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (1-Steller) Hauptdiagnose, Jahr"
"23131LJ006"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (1-Steller) Hauptdiagnose, Geschlecht, Jahr"
"23131LJ007"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (1-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Jahr"
"23131LJ008"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (1-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23131LJ009"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (2-Steller) Hauptdiagnose, Jahr"
"23131LJ010"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (2-Steller) Hauptdiagnose, Geschlecht, Jahr"
"23131LJ011"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (2-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Jahr"
"23131LJ012"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (2-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23131LJ013"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (3-Steller) Hauptdiagnose, Jahr"
"23131LJ014"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (3-Steller) Hauptdiagnose, Geschlecht, Jahr"
"23131LJ015"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (3-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Jahr"
"23131LJ016"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Gestorbene Patienten, Durchschn. Verweildauer der gestorbenen Patienten, Bundeslnder, ICD-10 (3-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23131LJ017"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Bundeslnder, Wohnort des Patienten, Jahr"
"23131LJ018"	"Diagnosen der Krankenhauspatienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Bundeslnder, Geschlecht, Wohnort des Patienten, Jahr"
"23141BJ001"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, Jahr"
"23141BJ002"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, Geschlecht, Jahr"
"23141BJ003"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, Altersgruppen (u1-95m), Jahr"
"23141BJ004"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23141BJ005"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Jahr"
"23141BJ006"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Jahr"
"23141BJ007"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr"
"23141BJ008"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23141BJ009"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Jahr"
"23141BJ010"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Jahr"
"23141BJ011"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr"
"23141BJ012"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23141BJ013"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Jahr"
"23141BJ014"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Jahr"
"23141BJ015"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr"
"23141BJ016"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23141BJ017"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Wohnort des Patienten, Jahr"
"23141BJ018"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Wohnort des Patienten, Jahr"
"23141BJ019"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23141BJ020"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23141BJ021"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Wohnort des Patienten, Jahr"
"23141BJ022"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Wohnort des Patienten, Jahr"
"23141BJ023"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23141BJ024"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23141BJ025"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Wohnort des Patienten, Jahr"
"23141BJ026"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Wohnort des Patienten, Jahr"
"23141BJ027"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23141BJ028"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr"
"23141LJ001"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, Jahr"
"23141LJ002"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, Geschlecht, Jahr"
"23141LJ003"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, Altersgruppen (u1-95m), Jahr"
"23141LJ004"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23141LJ005"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (1-Steller) Nebendiagnosen, Jahr"
"23141LJ006"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Jahr"
"23141LJ007"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (1-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr"
"23141LJ008"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23141LJ009"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (2-Steller) Nebendiagnosen, Jahr"
"23141LJ010"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Jahr"
"23141LJ011"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (2-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr"
"23141LJ012"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23141LJ013"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (3-Steller) Nebendiagnosen, Jahr"
"23141LJ014"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Jahr"
"23141LJ015"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (3-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr"
"23141LJ016"	"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationren Patienten, Bundeslnder, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr"
"23211BJ001"	"Todesursachenstatistik, Gestorbene, Deutschland insgesamt, Geschlecht, Altersgruppen (u1-85m, unbekannt), Todesursachen, Jahr"
