"ID"	"Label"
"PT_CH6_FIG5"	"2012 Figura 5: Taxa de emprego para a populao em idade activa em frica e comparativos"
"PT_CH6_FIG8"	"2012 Figura 8: Distribuio do emprego por caractersticas bsicas"
"PT_CH6_FIG7"	"2012 Figura 7: Insegurana alimentar moderada e grave por estatuto de emprego e por nvel de ren...."
"PT_CH6_FIG9"	"2012 Figura 9: Onde os jovens africanos trabalham"
"SNA_TABLE9"	"9. Fixed assets by activity and by type of product"
"PNNI_NEW"	"Funded Pensions Indicators"
"SNA_TABLE6"	"6. Value added and its components by activity"
"EO81_MAIN"	"Economic Outlook No 81 - June 2007 - Annual Projections for OECD Countries"
"SNA_TABLE5"	"5. Final consumption expenditure of households"
"SNA_TABLE8"	"8. Capital formation by activity"
"SNA_TABLE7"	"7. Labour input by activity"
"PGI_A_F_STCKS"	"Financial balance sheets - non consolidated (Annual)"
"BLI"	"Better Life Index - Edition 2015"
"EO25_VINTAGE"	"Economic Outlook No 25 - June 1979 - Annual Projections for OECD Countries"
"TENURE_DIS"	"Employment by job tenure intervals - persons"
"AEO11_INDEPTH_CHAPTER6_FIG7_EN"	"Figure 6.7: Perceived competitive advantage of various types of development partners in Africa"
"STAN_IO_LEONTIEF_DOM"	"STAN I-O Inverse Matrix Coefficients (Domestic)"
"CIIE10"	"Part 1 - Comparing innovation in education with other sectors"
"SNA_TABLE2_SNA93"	"2. Disposable income and net lending - net borrowing, SNA93"
"EO69_TRADE"	"Economic Outlook No 69 - June 2001 - Annual Trade and Payments Projections"
"MON20123_1EE"	"2012 E) Emerging Economies: Producer Support Estimate by country"
"G_FUNCTION_RATIO"	"Earmarked Intergovernmental Grants by Function-percentage of the total grants issued"
"QASA_TABLE710R"	"Consolidated financial balance sheets by economic sector (Quarterly table 0710) - SNA 2008"
"MON20113_7EE"	"2011 Q) Emerging Economies: Composition of General Services Support Estimate"
"STAN_IO_M_X"	"STAN Input-Output Imports content of Exports"
"MON2011PSCT"	"2011 S) OECD countries : Producer Single Commodity Transfers"
"AFA_OUT3"	"Outward activity of multinationals by industrial sector (manufacturing) - ISIC Rev 3"
"TOURISM_ENTERPRISES"	"Enterprises in tourism"
"MEI_PRICES"	"Consumer Prices"
"EO55_VINTAGE"	"Economic Outlook No 55 - June 1994 - Annual Projections for OECD Countries"
"AVE_HRS"	"Average usual weekly hours worked on the main job"
"EO76_MAIN"	"Economic Outlook No 76 - December 2004 - Annual Projections for OECD Countries"
"PDBI_I4"	"Productivity and ULC by main economic activity (ISIC Rev.4)"
"QASA_TABLE720"	"Non-consolidated financial balance sheets by economic sector (Quarterly table 0720)"
"AEO11_INDEPTH_CHAPTER6_TAB8_A_PT"	"Tabela 6.8a: Distribuio das exportaes africanas por tipo de parceiro (2009, em percentagem)"
"REVCHE"	"Details of Tax Revenue - Switzerland"
"LFS_SEXAGE_I_R"	"LFS by sex and age - indicators"
"SNA_TABLE11"	"11. Government expenditure by function (COFOG)"
"SNA_TABLE10"	"10. Taxes and social contributions receipts"
"SNA_TABLE13"	"13. Simplified non-financial accounts"
"SNA_TABLE12"	"12. Government deficit/surplus, revenue, expenditure and main aggregates"
"TENURE_FREQ"	"Employment by job tenure intervals - frequency"
"MTC"	"Maritime Transport Costs"
"PDYGTH"	"Labour productivity growth in the total economy"
"AVD_DUR"	"Average duration of unemployment"
"REVTUR"	"Details of Tax Revenue - Turkey"
"MEI_BOP6"	"Balance of Payments (MEI) BPM6"
"LFS_SEXAGE_I_C"	"LFS by  sex and age - composition"
"PT_CH1_FIG7"	"2012 Figura 1.7: Preos de importao de bens alimentares bsicos"
"PT_CH1_FIG6"	"2012 Figura 1.6: Preos de exportao dos produtos agrcolas"
"EPL_OV"	"Strictness of employment protection  individual and collective dismissals (regular contracts)"
"PT_CH1_FIG8"	"2012 Figura 1.8: Saldos oramentais e de conta corrente em pases exportadores de petrleo"
"TES3"	"III: TEC by Partner zones and countries"
"EO65_MAIN"	"Economic Outlook No 65 - June 1999 - Annual Projections for OECD Countries"
"PT_CH1_FIG1"	"2012 Figura 1.1: Anlise africana da situao econmica actual e expectativas para os prximos s...."
"PT_CH1_FIG4"	"2012 Figura 1.4: Crescimento do PIB (%)"
"PT_CH1_FIG5"	"2012 Figura 1.5: Preos do petrleo e do ouro"
"PT_CH1_FIG2"	"2012 Figura 1.2: Crescimento econmico de frica (%)"
"PT_CH1_FIG3"	"2012 Figura 1.3: Crescimento econmico mundial"
"AEO11_INDEPTH_CHAPTER6_FIG12_PT"	"Figura 6.12: Quem gere as Parcerias Emergentes?"
"PAC_GTM"	"Details of Tax Revenue - Guatemala"
"CITIES"	"Metropolitan areas"
"DIOC_OCCUPATION"	"Immigrants by occupation"
"AEO11_OVERVIEW_CHAPTER1_FIG5_EN"	"Figure 1.5: Migrant remittances to Africa"
"AEO11_OVERVIEW_CHAPTER2_FIG2_EN"	"Figure 2.2: FDI flows to countries exporting oil vs countries without oil 2000-09 (billion USD, ...."
"MON20113_5EE"	"2011 M) Emerging Economies: Composition of Producer Support Estimate by country"
"EO09_VINTAGE"	"Economic Outlook No 09 - June 1971 - Annual Projections for OECD Countries"
"AEO11_OVERVIEW_CHAPTER2_FIG3_EN"	"Figure 2.3: Foreign direct investment and portfolio investment in Africa (billion USD, current)"
"REVCHL"	"Details of Tax Revenue - Chile"
"TABLE3_AEO2013_V2"	"Table 3: Public Finances (percentage of GDP)"
"USLHRS_D"	"Usual hours worked by weekly hour bands"
"AEO2012_CH6_FIG26"	"Figure 26: Obstacles to firms (Enterprise Surveys)"
"AEO2012_CH6_FIG27"	"Figure 27: Obstacles to Enterprises in North Africa and Sub Saharan Africa"
"AEO11_OVERVIEW_CHAPTER1_FIG3_PT"	"Figura 1.3: Variao em termos de trocas de alguns pases, ricos em recursos (referido a Janeiro...."
"AEO2012_CH6_FIG28"	"Figure 28: The most important obstacles faced by informal firms "
"EO44_VINTAGE"	"Economic Outlook No 44 - December 1988 - Annual Projections for OECD Countries"
"REVJAM"	"Details of Tax Revenue - Jamaica"
"AEO2012_CH6_FIG21"	"Figure 21: More than half of rural youth work outside of agriculture"
"USLHRS_I"	"Incidence of employment by usual weekly hours worked"
"AEO2012_CH6_FIG22"	"Figure 22: Rural youth working in agriculture are the poorest group of working youth, youth in r...."
"EO15_VINTAGE"	"Economic Outlook No 15 - June 1974 - Annual Projections for OECD Countries"
"AEO2012_CH6_FIG23"	"Figure 23: Labour market challenges faced by youth"
"AEO2012_CH6_FIG24"	"Figure 24: Youth perceptions of main obstacles to finding a job"
"AEO2012_CH6_FIG29"	"Figure 29: Youth employment and unemployment by education and country income groups"
"AEO11_INDEPTH_CHAPTER6_TAB5_PT"	"Tabela 6.5: Comrcio entre pases africanos e parceiros emergentes no valor mnimo de 10 milhes...."
"PT_CH2_TAB1"	"2012 Tabela 2.1: Resumo dos fluxos financeiros externos e das receitas fiscais em frica (2000/12)"
"PDBI"	"Productivity by industry (ISIC Rev.3)"
"AEO11_INDEPTH_CHAPTER6_TAB1_EN"	"Table 6.1: Number of African countries by category in the four-speed world"
"AEO2012_CH6_FIG31"	"Figure 31: Probability of being waged employed by education level (multivariate analysis with Ga...."
"AEO2012_CH6_FIG30"	"Figure 30: Lack of skills versus skills mismatching"
"BENCHMARK_STIO"	"Comparative performance of national science and innovation systems"
"EO81_TRADE"	"Economic Outlook No 81 - June 2007 - Annual Trade and Payments Projections"
"TSE_2010"	"2010 -F- Total Support Estimate by country"
"AEO2012_CH6_FIG16"	"Figure 16: Transition pathways by male and female youth (15-30)"
"TISX"	"TIS Extra Series"
"REG_DEMO_TL2"	"Regional Demographic statistics "
"AEO2012_CH6_FIG17"	"Figure 17: Youth employment by occupation 2008 and 2010: Informal sector activities and Farming ...."
"REG_DEMO_TL3"	"Demographic Statistics_TL3"
"AEO2012_CH6_FIG14"	"Figure 14: Unemployed versus NEET: Self-reported reasons for not working"
"AEO2012_CH6_FIG15"	"Figure 15: Reasons for not working among discouraged youth by educational achievement"
"AEO2012_CH6_FIG12"	"Figure 12: Employment status by education and age cohort in LICs"
"AEO2012_CH6_FIG13"	"Figure 13: Employment status by education and age cohort in MICs"
"AEO2012_CH6_FIG10"	"Figure 10: Youth and Adults by Occupation"
"AEO2012_CH6_FIG11"	"Figure 11: Who are the young people in NEET?"
"TISP"	"EBOPS 2002 - Trade in Services by Partner Country"
"FIGURA1_N_AEO2013"	"Figura1:Crescimento do PIB real (N) 2013"
"AEO2012_CH6_FIG18"	"Figure 18: Aggregate sales and number of enterprises in Sub-Saharan Africa, by size"
"AEO2012_CH6_FIG19"	"Figure 19: The trade off between vulnerable employment and unemployment"
"EO66_TRADE"	"Economic Outlook No 66 - December 1999 - Annual Trade and Payments Projections"
"TSE_2009"	"2009 -F- Total Support Estimate by country "
"AEO2012_CH6_FIG20"	"Figure 20: Household enterprises are the fastest growing livelihood sector in low income countri...."
"REVESP"	"Details of Tax Revenue - Spain"
"7IA_A_Q"	"Institutional investors' assets - Annual and Quarterly "
"EXP_COFOG_SPECIAL"	"Public Finance and Employment: Expenditures according to COFOG Special"
"AEO11_INDEPTH_CHAPTER6_FIG12_EN"	"Figure 6.12: To what extent is each local stakeholder involved in the partnership with emerging ...."
"MON2011AANRI"	"2011 X) OECD countries :  Payments made on the basis of area, animal numbers, receipts or income"
"BERD_FUNDS"	"Business enterprise R-D expenditure by industry and by source of funds"
"REVURY"	"Details of Tax Revenue - Uruguay"
"EO85_MAIN"	"Economic Outlook No 85 - June 2009 - Annual Projections for OECD Countries"
"STRI"	"Services Trade Restrictiveness Index"
"DACIND"	"GeoBook: Indicators"
"FISH_GFT"	"Government financial transfers"
"MON2012PSCT_EE"	"2012 T) Emerging Economies: Producer Single Commodity Transfers"
"EO83_FLASHFILE_EO83"	"Economic Outlook No 83 - June 2008 - Flash file"
"CHAPTER_C_EAG2014"	"Access to education, participation and progression (Chapter C)"
"ANHRS"	"Average annual hours actually worked per worker"
"REGACC_TL2"	"Regional accounts"
"EO07_VINTAGE"	"Economic Outlook No 07 - June 1970 - Annual Projections for OECD Countries"
"PT_CH6_FIG40"	"2012 Anexo I Figura 40: Jovens africanos em zonas urbanas e zonas rurais por nvel de rendimento"
"MSTI_PUB"	"Main Science and Technology Indicators"
"PPRF"	"Public Pension Reserve Funds' Statistics"
"REG_ACC_TL3"	"Regional accounts TL3"
"EO88_INTERNET"	"Economic Outlook No 88 - December 2010 - Annual Projections for OECD Countries"
"REVFRA"	"Details of Tax Revenue - France"
"EO80_MAIN"	"Economic Outlook No 80 - December 2006 - Annual Projections for OECD Countries"
"DIOC_SEX_AGE"	"Immigrants by sex and age"
"AEO11_OVERVIEW_CHAPTER1_FIG7_EN"	"Figure 1.10: Oil price and gold price (base January 2000 = 100 )"
"MEMTAX"	"Financing of social security benefits"
"AEO11_INDEPTH_CHAPTER6_TAB8_A_EN"	"Table 6.8a: Distribution of Africas exports by type of partners (2009, in percentage)"
"AEO11_COUNTRYNOTES_TAB5_PT"	"Tabela 5: Balana Corrente (em percentagem do PIB)"
"G_TYPE_RATIO"	"Intergovernmental Grants by Type-percentage of total grants revenue"
"FDI_FLOW_AGGR"	"FDI financial flows, main aggregates BMD4"
"MEI_ARCHIVE"	"Revisions Analysis Dataset  Infra-annual Indicators"
"AEO11_COUNTRYNOTES_TAB2_PT"	"Tabela 2: PIB por setor (em percentagem)"
"TEC1_REV4"	"I - TEC by sector and size class"
"PT_CH6_FIG38"	"2012 Figura 38: Iniciativas direccionadas para o emprego juvenil"
"CWB"	"Child Well-Being (2009)"
"PT_CH6_FIG39"	"2012 Anexo I Figura 39: Nveis de educao entre africanos com 15 a 24 anos de idade"
"PT_CH2_FIG10"	"2012 Figura 2.10: O aumento das receitas fiscais baseia-se, sobretudo, nos impostos sobre os rec...."
"AFA_CALC_IN3"	"Inward activity of multinationals - Share in national total (manufacturing)"
"PT_CH2_FIG1B"	"2012 Figura 2.1b: Recursos financeiros internos e externos (em % do PIB, 2010)"
"PERS_INDUSTRY"	"Business enterprise R-D personnel by industry"
"TIMELY_BDS_ISIC4"	"Timely Indicators of Entrepreneurship (ISIC4)"
"PT_TAB4_AEO2013"	"Tabela 4: Balana Corrente (em percentagem do PIB) 2013"
"EO71_TRADE"	"Economic Outlook No 71 - June 2002 - Annual Trade and Payments Projections"
"PT_CH2_FIG1A"	"2012 Figura 2.1a: Recursos financeiros internos e externos (mil milhes de USD, 2010)"
"AEO11_OVERVIEW_CHAPTER5_FIG1_EN"	"Figure 5.1: Public protests, public violence and food price indices (base year 1996 = 100)"
"REVHUN"	"Details of Tax Revenue - Hungary"
"GERD_SCIENCE"	"Gross domestic expenditure on R-D by sector of performance and field of science"
"SNA_TABLE710R"	"710. Financial balance sheets - consolidated - SNA 2008"
"REVBRA"	"Details of Tax Revenue - Brazil"
"HEALTH_STAT"	"Health Status"
"TALIS_2013"	"2013 - Complete database"
"EO60_MAIN"	"Economic Outlook No 60 - December 1996 - Annual Projections for OECD Countries"
"TIVA2015_C1"	"Trade in Value Added (TiVA)  June 2015"
"AEO11_OVERVIEW_CHAPTER1_TAB2_PT"	"Tabela 1.1: Crescimento por regies (Crescimento do PIB real em percentagem)"
"BTDIXE_ISIC3_2011"	"STAN Bilateral Trade by Industry and End-use (ISIC Rev.3) ed.2011"
"MON2011CSCT_EE"	"2011 W) Emerging Economies: Consumer Single Commodity Transfers"
"TIVA2015_C2"	"Trade in Value Added (TiVA): Origin of Value Added in Gross Exports"
"TIVA2015_C3"	"Trade in Value Added (TiVA): Origin of Value Added in Final Demand"
"PT_FIG2_AEO2013"	"Figura 2: Dvida externa total (percentagem do PIB) e servio da dvida (percentagem das exporta...."
"EO47_VINTAGE"	"Economic Outlook No 47 - June 1990 - Annual Projections for OECD Countries"
"ALFS_POP_VITAL"	"Population and Vital Statistics"
"PT_CH6_FIG12"	"2012 Figura 12: Estatuto de emprego por nvel de educao e grupo etrio nos PRB"
"EO71_MAIN"	"Economic Outlook No 71 - June 2002 - Annual Projections for OECD Countries"
"PT_CH2_FIG3A"	"2012 Figura 2.3a: O IDE recupera na frica Subsariana e diminui no norte de frica devido  ince...."
"PT_CH6_FIG13"	"2012 Figura 13: Estatuto de emprego por nvel de educao e grupo etrio nos PRM"
"PT_CH2_FIG3B"	"2012 Figura 2.3b: O IDE recupera na frica Subsariana e diminui no norte de frica devido  ince...."
"PT_CH6_FIG14"	"2012 Figura 14: Desempregados contra NEET: motivos auto-admitidos para no trabalhar"
"PT_CH6_FIG15"	"2012 Figura 15: Motivos para no trabalhar entre os jovens desanimados por nvel educativo alcanado"
"AEO2012_CH2_FIG10"	"2012 Figure 2.10: The increase in tax revenue is mainly driven by taxes on natural resources"
"PT_CH6_FIG10"	"2012 Figura 10: Jovens e adultos por actividade"
"PT_CH6_FIG11"	"2012 Figura 11: Quem so os jovens NEET?"
"FDI_POSITION_INDUSTRY"	"FDI positions by industry"
"NAAG"	"National Accounts at a Glance"
"AEO11_INDEPTH_CHAPTER6_TAB9_A_PT"	"Tabela 6.9a: Importaes africanas de produtos manufacturados por origem (2000-09, em percentagem)"
"PT_TAB3_AEO2013"	"Tabela 3: Finanas Pblicas 2013 (em percentagem do PIB)"
"PROFSVC"	"Professional Services 2013."
"REVLUX"	"Details of Tax Revenue - Luxembourg"
"EO75_TRADE"	"Economic Outlook No 75 - June 2004 - Annual Trade and Payments Projections"
"AEO11_OVERVIEW_CHAPTER1_FIG4_PT"	"Figura 1.4: Variao em termos de trocas de alguns pases, pobres em recursos"
"EO11_VINTAGE"	"Economic Outlook No 11 - June 1972 - Annual Projections for OECD Countries"
"AEO11_OVERVIEW_CHAPTER1_FIG10_EN"	"Figure 1.13: Import prices of basic foodstuffs (base January 2000 = 100)"
"AEO11_INDEPTH_CHAPTER6_FIG4_PT"	"Figura 6.4: Comrcio total de frica com os seus perceiros tradicionais"
"MON20123_3EE"	"2012 I) Emerging Economies: General Services Support Estimate by country"
"TOURISM_ECON_INDICATOR"	"Key economic indicators in tourism"
"MON20123_7EE"	"2012 Q) Emerging Economies: Composition of General Services Support Estimate"
"REG_ENV_TL3"	"Environmental indicators"
"PSE_2010"	"2010 -B- Producer Support Estimate (PSE) and related indicators by country "
"PAT_DIFF"	"Patents - Technology diffusion"
"STIO_2014"	"Science Technology and Industry Outlook 2014"
"PERS_QUAL"	"R-D personnel by sector of employment and qualification"
"EO35_VINTAGE"	"Economic Outlook No 35 - June 1984 - Annual Projections for OECD Countries"
"RENRLAGE"	"Students enrolled by age"
"PT_CH6_FIG30"	"2012 Figura 30: Fatla de competncias contra desfasamento de competncias"
"PT_CH6_FIG31"	"2012 figura 31: Probabilidade prevista de ter um emprego assalariado em vez de outro estatuto de...."
"PT_CH6_FIG32"	"2012 Figura 32: Empresas que oferecem formao, frica e o mundo"
"RMW"	"Real minimum wages"
"PT_CH2_FIG5A"	"2012 Figura 2.5a: Os fluxos de IDE africano tm origem, maioritariamente, em pases ricos em rec...."
"PT_CH6_FIG33"	"2012 Figura 33: As expectativas dos empregadores so um desafio para os jovens que entram no mer...."
"PT_CH2_FIG5B"	"2012 Figura 2.5b: Os fluxos de IDE africano tm origem, maioritariamente, em pases ricos em rec...."
"PT_CH6_FIG34"	"2012 Figura 34: Raisons avances par les jeunes pour justifier qu'ils ne travaillent pas"
"PT_CH6_FIG35"	"2012 Figura 35: Onde pretende trabalhar, pressupondo remunerao e benefcios iguais?"
"PT_CH6_FIG36"	"2012 Figura 36: Percentagem de jovens desempregados e desanimados que tm um plano para criar um...."
"AEO11_OVERVIEW_CHAPTER2_FIG2_PT"	"Figura 2.2: Fluxos de IDE para pases exportadores de petrleo vs. pases sem petrleo 2000-09 (...."
"PT_CH6_FIG37"	"2012 Figura 37: Classificao dos especialistas do pas do AEO quanto s regulamentaes laborai...."
"REVNZL"	"Details of Tax Revenue - New Zealand"
"SAH_URBA_CITY_LIST_7"	"Africapolis List and Population of West African urban agglomerations 1950-2010"
"EO33_VINTAGE"	"Economic Outlook No 33 - June 1983 - Annual Projections for OECD Countries"
"AEO11_INDEPTH_CHAPTER6_TAB1_PT"	"Tabela 6.1: Pases africanos, por categoria, no mundo a quatro velocidades"
"AEO11_OVERVIEW_CHAPTER4_TAB2_EN"	"Table 4.2: Indices of human development"
"RENRL"	"Students enrolled by type of institution"
"PMR"	"Product Market Regulation 2013."
"FOREST"	"Depletion and growth of forest resources in terms of volume (thousand m3)"
"PT_CH6_FIG28"	"2012 Figura 28: Os obstculos mais importantes para as empresas informais"
"PT_CH6_FIG27"	"2012 Figura 27: Obstculos s empresas no Norte de frica e na frica subsariana"
"REVBOL"	"Details of Tax Revenue - Bolivia"
"PT_CH6_FIG29"	"2012 Figura 29: Emprego e desemprego juvenil por nveis de educao e rendimento do pas"
"TEC6_REV4"	"VI - TEC by type of trader"
"REVSLV"	"Details of Tax Revenue - El Salvador"
"BERD_INDUSTRY_ISIC4"	"Business enterprise R-D expenditure by industry (ISIC 4)"
"PT_CH6_FIG21"	"2012 Figura 21: Mais de metade dos jovens rurais trabalha fora da agricultura"
"REVJPN"	"Details of Tax Revenue - Japan"
"PT_CH6_FIG22"	"2012 Figura 22: Pobreza alimentar entre os jovens trabalhadores:agrcola vs. no agrcola vs. urbano"
"EO68_TRADE"	"Economic Outlook No 68 - December 2000 - Annual Trade and Payments Projections"
"PT_CH6_FIG20"	"2012 Figura 20: Distribuio de emprego primrio por tipo"
"EO63_TRADE"	"Economic Outlook No 63 - June 1998 - Annual Trade and Payments Projections"
"PT_CH6_FIG25"	"2012 Figura 25: O desnimo relativamente a um mercado de trabalho justo aumenta com a educao"
"MEI_REAL"	"Production and Sales (MEI)"
"EO36_VINTAGE"	"Economic Outlook No 36 - December 1984 - Annual Projections for OECD Countries"
"PT_CH6_FIG26"	"2012 Figura 26: Maiores obstculos s empresas na frica subsariana"
"PT_CH6_FIG23"	"2012 Figura 23: Desafios do mercado de trabalho enfrentados pelos jovens"
"PT_CH6_FIG24"	"2012 Figura 24: Percepo dos jovens dos principais obstculos a encontrarem um emprego"
"G20_PRICES"	"G20  CPI All items "
"FDI_POS_PARTNER_TEMP_A_TEST_NM"	"FDI positions by partner country - Template A TEST NM1"
"EXT"	"Extraction and Check"
"AEO2012_CH2_FIG1B"	"2012 Figure 2.1b: Domestic and external financial resources (% GDP, 2010)"
"LAND_USE"	"Land use"
"AEO2012_CH2_FIG1A"	"2012 Figure 2.1a: Domestic and external financial resources (USD billion, 2010)"
"STANINDICATORS"	"STAN Indicators"
"PT_CH6_FIG19"	"2012 Figura 19: O compromisso entre o emprego vulnervel e o desemprego"
"PT_CH6_FIG18"	"2012 Figura 18: Vendas agregadas e nmero de empresas da frica subsariana, por dimenso"
"MON2011PSCT_O"	"2011 R) OECD : Producer Single Commodity Transfers"
"EO63_MAIN"	"Economic Outlook No 63 - June 1998 - Annual Projections for OECD Countries"
"INVPT_I"	"Incidence of involuntary part time workers"
"ONRD_FUNDS"	"Other national R-D expenditure by field of science and by source of funds"
"PT_CH6_FIG17"	"2012 Figura 17: Emprego juvenil por actividade em 2008 e 2010: as actividades do sector informal...."
"PT_CH6_FIG16"	"2012 Figura 16: Percursos transitrios por jovens do sexo masculino e feminino (15-30)"
"QASA_TABLE620R"	"Non-consolidated financial transactions by economic sector (Quarterly table 0620) - SNA 2008"
"INVPT_D"	"Involuntary part time workers"
"SOCX_DET"	"Social Expenditure - Detailed data"
"TABLE1_AEO2012"	"Table 1: Macroeconomic Indicators 2012"
"TABLE1_AEO2013"	"Table 1: Macroeconomic indicators "
"HEALTH_PROT"	"Social Protection"
"ITF_ROAD_HAULAGE"	"Road haulage charges and taxes"
"MEI_BTS_COS"	"Business Tendency and Consumer Opinion Surveys (MEI)"
"AEO11_OVERVIEW_CHAPTER5_TAB5_PT"	"Tabela 5.4: ndice de liberdade econmica em frica, 2003-11"
"EO68_MAIN"	"Economic Outlook No 68 - December 2000 - Annual Projections for OECD Countries"
"FDIINDEX"	"OECD FDI Regulatory Restrictiveness Index"
"AEO11_OVERVIEW_CHAPTER1_FIG16_EN"	"Figure 1.7: Contributions of regions to Africa's growth"
"TOURISM_DOMESTIC"	"Domestic tourism"
"REV"	"Revenue Statistics - Comparative tables"
"REVFIN"	"Details of Tax Revenue - Finland"
"MW_CURP"	"Minimum wages at current prices in NCU"
"AEO11_OVERVIEW_CHAPTER5_FIG1_PT"	"Figura 5.1: Protestos e violncia pblicos e ndice de preos de alimentos (ano de base 1996 = 100)"
"U_D_D"	"Union members and employees"
"DACGEO"	"GeoBook: Geographical flows to developing countries"
"REVEU"	"VAT and Customs duties - European Union"
"AEO2012_CH2_FIG3A"	"2012 Figure 2.3a: FDI to Sub-Saharan Africa recovered, while North Africa suffered (FDI to North...."
"AEO2012_CH2_FIG3B"	"2012 Figure 2.3b: FDI to Sub-Saharan Africa recovered, while North Africa suffered (FDI to sub-s...."
"EO49_VINTAGE"	"Economic Outlook No 49 - June 1991 - Annual Projections for OECD Countries"
"HEALTH_PROC"	"Health Care Utilisation"
"SNA_TABLE6A_SNA93"	"6A. Value added and its components by activity, ISIC rev4, SNA93"
"TALIS"	"2008 - Complete database "
"DIOC_CITIZEN_AGE"	"Immigrants by citizenship and age"
"TISP_EBOPS2010"	"EBOPS 2010 - Trade in services by partner country"
"JOBQ_I"	"The OECD Inventory for the Quality of Working Environment"
"AEO11_OVERVIEW_CHAPTER1_TAB2_EN"	"Table 1.1: Growth by regions (real GDP growth in percentage)"
"DECOMP"	"Breakdown of Gross Domestic Product per capita in its components"
"EO21_VINTAGE"	"Economic Outlook No 21 - June 1977 - Annual Projections for OECD Countries"
"HIGH_AGLINK_2010"	"OECD-FAO Agricultural Outlook 2010-2019"
"EO34_VINTAGE"	"Economic Outlook No 34 - December 1983 - Annual Projections for OECD Countries"
"AEO11_INDEPTH_CHAPTER6_FIG5_EN"	"Figure 6.5: African FDI inflows 1995-2008"
"AEO11_INDEPTH_CHAPTER6_TAB9_A_EN"	"Table 6.9a: Africas imports of manufactured products, by origin (2000-09, in percentage)"
"HIGH_AGLINK_2009"	"OECD-FAO Agricultural Outlook 2009-2018"
"SNA_TABLE7A_SNA93"	"7A. Labour input by activity, ISIC rev4, SNA93"
"FATS_IN3_SERV"	"Inward activity of Multinationals in  ISIC Rev 3 (services)"
"DIOC_LFS"	"Immigrants by labour force status"
"EO67_MAIN"	"Economic Outlook No 67 - June 2000 - Annual Projections for OECD Countries"
"AEO2012_CH6_FIG9"	"Figure 9: Where African youth work"
"RFIN2"	"Expenditure by nature and resource category"
"RFIN1"	"Expenditure by funding source and transaction type"
"AEO2012_CH6_FIG3"	"Figure 3: Time Use by Country Income Level: In middle income countries youth are more likely to ...."
"AEO2012_CH6_FIG4"	"Figure 4: Youth and adult unemployment"
"AEO2012_CH6_FIG1"	"Figure 1: Africa is experiencing a rapid growth of youth with education (20-24 year-old cohorts ...."
"AEO2012_CH2_FIG5A"	"2012 Figure 2.5a: African FDI outflows mainly go from resource-rich countries to OECD nations (%...."
"AEO2012_CH6_FIG7"	"Figure 7: Moderately and severely food insecure by employment status and country income level"
"AEO2012_CH6_FIG8"	"Figure 8: Employment and its drivers"
"SAH_URBA_INDIC_3"	"List of indicators on settlement dynamics in West Africa"
"AEO2012_CH6_FIG5"	"Figure 5: Employment Rate to working age population in Africa and comparators"
"AEO2012_CH2_FIG5B"	"2012 Figure 2.5b: African FDI outflows mainly go from resource-rich countries to OECD nations (U...."
"AEO2012_CH6_FIG6"	"Figure 6: Five types of labour markets for youth in Africa"
"EO93_INTERNET"	"Economic Outlook No 93 - June 2013 - OECD Annual Projections"
"TEC9_REV4"	"IX - TEC by activity sectors"
"TABLE1"	"Total flows by donor (ODA+OOF+Private) [DAC1]"
"TABLE5"	"Aid (ODA) by sector and donor [DAC5]"
"EO93_LTB"	"Economic Outlook No 93 - June 2013 - Long-term baseline projections"
"ALFS_EMP"	"Employment by activities and status (ALFS)"
"MEI_TRD"	"International Trade (MEI)"
"TABLE4"	"Private flows [DAC4]"
"FATS_OUT3_SERV"	"Outward Activity of Multinationals in ISIC Rev 3 (services)"
"BERD_COST_ISIC4"	"Business enterprise R-D expenditure by industry and by type of cost (ISIC Rev.4)"
"AEO11_INDEPTH_CHAPTER6_TAB6_PT"	"Tabela 6.6: Comrcio sectorial entre frica a os parceiros emergentes com mnimo de 53 milhes d...."
"POP_FIVE_HIST"	"Population"
"PT_CH2_FIG9"	"2012 Figura 2.9: A percentagem das receitas fiscais no PIB cresceu na ltima dcada"
"PT_CH2_FIG7"	"2012 Figura 2.7: Fluxos de remessas por sub-regio Africana (% PIB)"
"PT_CH2_FIG8"	"2012 Figura 2.8: Manuteno dos nveis de APD em frica durante a crise internacional (mil milh...."
"SAH_URBA_LATLON_V3"	"Geolocation of urban agglomerations in West Africa"
"AEO11_INDEPTH_CHAPTER6_FIG6_PT"	"Figura 6.6: Comrcio total de frica com os parceiros emergentes (2009)"
"PERS_OCCUP_PRE1981"	"R-D personnel by sector of employment and occupation (1963-1980)"
"ENV_KEI"	"Environmental - Indicators"
"EO04_VINTAGE"	"Economic Outlook No 04 - December 1968 - Annual Projections for OECD Countries"
"CPSE_2010"	"2010 -C- Composition of Producer Support Estimate"
"EO90_FLASHFILE_EO90"	"Economic Outlook No 90 - December 2011 - Flash file"
"MON20123_5EE"	"2012 M) Emerging Economies: Composition of Producer Support Estimate by country"
"MON20113_2EE"	"2011 G) Emerging Economies: Consumer Support Estimate by country"
"HIGH_AGLINK_2011"	"OECD-FAO Agricultural Outlook 2011-2020"
"HIGH_AGLINK_2012"	"OECD-FAO Agricultural Outlook 2012-2021"
"EO86_MAIN"	"Economic Outlook No 86 - December 2009 - Annual Projections for OECD Countries"
"AMNE_IN"	"Inward activity of multinationals by industrial sector - ISIC Rev 4"
