"ID"	"Label"
"tipsnf11"	"Net savings by sub-sectors - current prices, million units of national currency"
"tps00168"	"Curative care beds in hospitals"
"isoc_ec_ebuyn2"	"Enterprises purchasing via internet and/or networks other than internet (NACE Rev. 2 activity)"
"migr_asywitfstq"	"Decisions withdrawing status granted at first instance decision by type of status withdrawn and ...."
"tesem220"	"Tax rate on low wage earners - Unemployment trap"
"tps00167"	"Licensed physicians"
"isoc_tc_fbmash"	"Fixed broadband - market share"
"tps00165"	"Death due to transport accidents, by sex"
"hrst_st_ncat"	"HRST by category, sex and age"
"bd_9a_l_form"	"Business demography by legal form (until 2007, NACE Rev. 1.1)"
"cpc_ecnagdp"	"Candidate countries and potential candidates: GDP and main aggregates"
"lmp_partme_pt"	"Participants by LMP intervention - Portugal (source: DG EMPL)"
"tipsnf10"	"Net lending (+) /net borrowing (-), by sub-sector - current prices, million units of national cu...."
"rail_go_intld"	"Railway transport - International monthly railway transport from the loading country to the repo...."
"migr_asywitfsta"	"Decisions withdrawing status granted at first instance decision by type of status withdrawn and ...."
"lmp_partme_pl"	"Participants by LMP intervention - Poland (source: DG EMPL)"
"avia_gor_hu"	"Freight and mail air transport between the main airports of Hungary and their main partner airpo...."
"apri_pi05_ina"	"Price indices of the means of agricultural production, input (2005 = 100) - annual data"
"teiis700"	"Turnover in services - index by NACE Rev. 2"
"lfso_10cregcar"	"Persons taking care of other children or persons in need of care (1000)"
"avia_gor_hr"	"Freight and mail air transport between the main airports of Croatia and their main partner airpo...."
"rail_go_contwgt"	"Annual railway transport of goods in intermodal transport units (1 000 t, million tkm)"
"tps00171"	"All valid permits by reason on 31 December of each year"
"inn_c31"	"Turnover due to innovating products, by NACE Rev. 1.1"
"tsdph210"	"Death rate due to chronic diseases"
"tps00172"	"Job vacancies in number and % - NACE Rev. 2, B-S, quarterly data"
"tps00173"	"Labour costs annual data - NACE Rev. 2"
"inn_c33"	"Turnover due to innovating products in manufacturing sector, by sector of technology"
"tps00170"	"First permits by reason"
"inn_c32"	"Turnover due to innovating products, by size class"
"tps00179"	"Participation in early childhood education"
"road_eqr_unlweig"	"New registrations of passenger cars by unloaded weight"
"tps00175"	"Average gross annual earnings in industry and services, by sex"
"naio_17_agg_60_r2"	"Input-output table at current prices, 60 branches - EU aggregates (NACE Rev. 2)"
"cpc_siecr"	"Candidate countries and potential candidates: SI - Economic Reform"
"tps00176"	"Immigration"
"tps00177"	"Emigration"
"tps00178"	"Foreign-born population"
"tesem210"	"At-risk of poverty rate of unemployed persons"
"apri_pi05_inq"	"Price indices of the means of agricultural production, input (2005 = 100) - quarterly data"
"avia_gor_ie"	"Freight and mail air transport between the main airports of Ireland and their main partner airpo...."
"met_lfu3rt"	"Unemployment rates by sex and age (%)"
"proj_13ndbilfv"	"Lower fertility variant - Projected demographic balances and indicators"
"tsdde100"	"Employment rate of older workers"
"iss_11sbbar"	"Barriers considered for international sourcing by sourcing status and economic activity (2009-2011)"
"ilc_di07h"	"Mean and median income by work intensity of the household (source: ECHP)"
"avia_gor_is"	"Freight and mail air transport between the main airports of Iceland and their main partner airpo...."
"avia_gor_it"	"Freight and mail air transport between the main airports of Italia and their main partner airpor...."
"lc_n00cost"	"Labour cost, wages and salaries, direct remuneration"
"tsdph220"	"Healthy life years and life expectancy at age 65, by sex"
"tps00180"	"Employment growth by sex"
"med_ps312"	"At-risk-of poverty rate"
"avia_gor_fi"	"Freight and mail air transport between the main airports of Finland and their main partner airpo...."
"htec_sti_pers2"	"Business enterprise R&D personnel in high-tech sectors - NACE Rev. 2"
"tps00181"	"Jobless households - children"
"med_ps313"	"Poverty ratio"
"med_ps311"	"Poverty lines"
"tps00184"	"At-risk-of-poverty rate after social transfers by sex"
"tps00185"	"Formal child care by duration and age group"
"tps00182"	"Jobless households by sex"
"tesem200"	"Newly employed"
"tps00188"	"Science and technology graduates by sex"
"tps00189"	"Asylum and new asylum applicants - monthly data"
"isoc_cias_com"	"Use of the internet for private purposes for advanced communication activities (excluding e-mail)"
"lfsa_urgan"	"Unemployment rates by sex, age and nationality (%)"
"tps00186"	"Upper secondary or tertiary educational attainment, age group 20-24 by sex"
"rail_eq_pa_csb"	"Capacity of passenger railway vehicles, by category of seats or berths"
"hlth_dpeh190"	"Disabled people by sex, need for assistance and having a longstanding difficulty in activities o...."
"cens_hnelev"	"Population by sex, age and educational attainment level"
"sbs_pen_enteea"	"Enterprises with members in other EEA countries (until 2000)"
"prc_hicp_cmon"	"HICP at constant taxes - monthly data (monthly rate of change)"
"hrst_st_nsec"	"Employed HRST by category, age and NACE Rev. 1.1 activity (1994-2008)"
"naio_10_pyp1700"	"Symmetric input-output table at basic prices (product by product) (previous years prices)"
"avia_gor_fr"	"Freight and mail air transport between the main airports of France and their main partner airpor...."
"lmp_partme_no"	"Participants by LMP intervention - Norway (source: DG EMPL)"
"lmp_partme_nl"	"Participants by LMP intervention - Netherlands (source: DG EMPL)"
"pat_ep_mtot"	"Patent applications to the EPO by priority year by metropolitan regions"
"tps00190"	"Persons subject of asylum applications pending at the end of the month - monthly data"
"tps00191"	"Asylum and new asylum applicants - annual aggregated data"
"tps00192"	"First instance decisions on applications by type of decision - annual aggregated data"
"lfsa_ewh2na"	"Average number of actual weekly hours of work in the second job, by sex, professional status, ec...."
"tps00193"	"Final decisions on applications - annual data"
"apro_mk_cola"	"Cows'milk collection and products obtained - annual data"
"tps00194"	"Asylum applicants considered to be unaccompanied minors - annual data"
"tps00195"	"Resettled persons - annual data"
"inn_cis6_obj"	"Highly important innovation objectives during 2006-2008"
"apro_mt_pheadm"	"Meat production and foreign trade - head -  monthly data"
"tour_occ_arnraw"	"Arrivals at tourist accommodation establishments by country/world region of residence of the tourist"
"hlth_dpeh180"	"Disabled people by sex, need for assistance and having a longstanding difficulty in basic activities"
"apro_mk_colm"	"Cows'milk collection and products obtained - monthly data"
"hsw_exp6a"	"Persons reporting exposure to risk factors that can adversely affect physical health by sex, age...."
"hsw_exp6b"	"Persons reporting exposure to risk factors that can adversely affect physical health by sex, age...."
"teina434_r2"	"Gross value added - NACE Rev. 2: L - volumes"
"educ_iteach"	"Teaching staff"
"lfsq_etgana"	"Temporary employees by sex, age and economic activity (1998-2008, NACE Rev. 1.1) - 1 000"
"mar_sg_am_cv"	"Short Sea Shipping - Country level - Volume (in TEU's) of containers transported to/from main po...."
"mar_sg_am_cw"	"Short Sea Shipping - Country level - Gross weight of goods transported to/from main ports"
"lfso_06redeftpt"	"Number of employed persons who reduced their working hours in a move to full retirement - by sex...."
"lfso_04oncwisna"	"Number of employees working on call by sex, age, occupation and economic activity"
"mar_go_am_fr05"	"Maritime transport - Goods - Annual data - Main ports - Detailed data for France - years 1998-2005"
"isoc_tc_ops"	"Telecommunication services: operators and service providers"
"mar_mg_am_cwt"	"Country level - Gross weight of goods transported to/from main ports"
"ilc_lvps04"	"Distribution of population aged 18 and over by educational attainment level and age group (sourc...."
"irt_st_q"	"Money market interest rates - quarterly data"
"educ_fipubin"	"Expenditure on public educational institutions"
"ilc_lvps08"	"Share of young adults aged 18-34 living with their parents by age and sex (source: EU-SILC)"
"ilc_lvps09"	"Share of young adults aged 18-34 living with their parents by self-defined current economic stat...."
"irt_st_m"	"Money market interest rates - monthly data"
"rd_e_berdcostr2"	"Business enterprise R&D expenditure (BERD) by economic activity and type of costs (NACE Rev. 2)"
"ilc_lvps03"	"Distribution of population by work intensity of the household (population aged 0 to 59 years) (s...."
"ilc_lvps02"	"Distribution of population by household type and income group (source: SILC)"
"ilc_lvps01"	"Distribution of population by sex and age (source: SILC)"
"lfso_06finiisco"	"Main financial incentives for employed persons who are entitled to receive an individual retirem...."
"lmp_partme_uk"	"Participants by LMP intervention - United Kingdom (source: DG EMPL)"
"avia_gor_dk"	"Freight and mail air transport between the main airports of Denmark and their main partner airpo...."
"avia_gor_de"	"Freight and mail air transport between the main airports of Germany and their main partner airpo...."
"nama_10_nfa_bs"	"Balance sheets for non-financial assets"
"avia_gor_es"	"Freight and mail air transport between the main airports of Spain and their main partner airport...."
"lfsa_egaps"	"Employment by sex, age and professional status (1 000)"
"nrg_jodi"	"Supply oil - short term monthly data"
"ilc_lvps15"	"Distribution of population by broad group of citizenship and tenure status (population aged 18 a...."
"ilc_lvps16"	"Distribution of population by broad group of country of birth and tenure status (population aged...."
"proj_13nplfv"	"Lower fertility variant - Population on 1st January by sex and single year age"
"cens_11fts_r3"	"Families by type, size and NUTS 3 region"
"spr_exp_ppsh"	"Tables by functions, aggregated benefits and grouped schemes - in PPS per head"
"avia_gor_ee"	"Freight and mail air transport between the main airports of Estonia and their main partner airpo...."
"ilc_lvps10"	"Share of young adults aged 18-34 living with their parents by type of contract (source: EU-SILC)"
"ipr_ta_ntr"	"Community trade mark (CTM) applications by nature of the trade mark"
"isoc_cimobi_purp"	"Purpose of mobile internet use"
"fats_out3_r2"	"Outward FATS, additional variables - NACE Rev. 2"
"irt_st_a"	"Money market interest rates - annual data"
"avia_gor_el"	"Freight and mail air transport between the main airports of Greece and their main partner airpor...."
"naio_kp18i_r2"	"Input-output table for domestic output (industry*industry) - constant prices (NACE Rev. 2)"
"lfsa_epgar"	"Main reason for part-time employment - Distributions by sex and age (%)"
"irt_lt_gby10_m"	"Government bond yields, 10 years' maturity - monthly data"
"tour_occ_arnrmw"	"Arrivals of non-residents at tourist accommodation establishments - 1990-2011 - world geographic...."
"irt_lt_gby10_q"	"Government bond yields, 10 years' maturity - quarterly data"
"lmp_partme_ro"	"Participants by LMP intervention - Romania (source: DG EMPL)"
"hsw_n2_03"	"Non-fatal accidents at work by economic activity and age"
"hsw_n2_02"	"Fatal Accidents at work by economic activity"
"hsw_n2_01"	"Non-fatal accidents at work by economic activity and sex"
"ei_isse_q"	"Turnover in services - quarterly data - growth rates (NACE Rev.2)"
"hsw_n2_07"	"Accidents at work by economic activity and type of injury"
"hsw_n2_06"	"Accidents at work by economic activity and part of body injured"
"lc_n08cost_r1"	"Labour cost, wages and salaries, direct remuneration - NACE Rev. 1.1 (source LCS 2008)"
"hsw_n2_05"	"Accidents at work by economic activity and size of enterprise"
"hsw_n2_04"	"Accidents at work by days lost and economic activity"
"lmp_partme_se"	"Participants by LMP intervention - Sweden (source: DG EMPL)"
"inn_cis7_prod"	"Product and process innovation"
"road_go_ia7ugtt"	"International annual road freight transport - goods unloaded in reporting country, by group of g...."
