"ID"	"Label"
"env_rpep"	"Energy: primary production and final consumption by NUTS 2 regions - 1 000 tonnes of oil equivalent"
"migr_reslong"	"Long-term residents by citizenship on 31 December of each year"
"avia_goinac"	"International intra-EU freight and mail air transport by main airports in each reporting country...."
"hlth_db_emedag"	"Prevalence of disability by sex, age and educational attainment level"
"gov_10dd_logd"	"Local government debt"
"cens_01nadnac"	"Employed persons aged 15 and over by sex, age group and economic activity (NACE Rev. 1)"
"ilc_mdho01c"	"Share of children (aged 0 to 17) living in a dwelling with a leaking roof, damp walls, floors or...."
"pat_ep_ubio"	"Biotechnology patent applications to the EPO by priority year by urban-rural typology"
"inn_cis7_mktype"	"Implementation type of a new marketing method"
"tsdsc310"	"People living in households with very low work intensity"
"migr_lct"	"Loss of citizenship by sex and new citizenship"
"htec_trd_tot4"	"Total high-tech trade in million euro and as a percentage of total (from 2007, SITC Rev. 4)"
"avia_tf_apal"	"Airport traffic data by reporting airport and airlines"
"sbs_cre_tent"	"Annual enterprise statistics. Reference year 2002"
"ste_s3b_cap"	"Annual statistics on capacity (1 000 tonnes per year)"
"inn_cis6_prod"	"Product and process innovation"
"apro_mk_pobta"	"Milk collection (all milks) and dairy products obtained - annual data"
"pat_ep_mipc"	"Patent applications to the EPO by priority year by metropolitan regions, international patent cl...."
"env_ww_spd"	"Sewage sludge production and disposal"
"lfsa_eegan2"	"Employees by sex, age and economic activity (from 2008 onwards, NACE Rev. 2) - 1 000"
"road_go_na7tgtt"	"National annual road transport by group of goods and type of transport (1 000 t, Mio Tkm), until...."
"sbs_is_2k_sub99"	"Multi-yearly enterprise statistics - subcontracting by size class (NACE Rev. 1.1, C-F, 1999-2001)"
"htec_sti_pers"	"Business enterprise R&D personnel in high-tech sectors - NACE Rev. 1.1"
"rail_if_line_na"	"Railway transport - Length of lines, by nature of transport"
"tsdsc340"	"Gender pay gap in unadjusted form"
"ei_nasa_q"	"Headline indicators"
"mare_lfsd3pop"	"Population by sex and age"
"tour_dem_tosex"	"Participation in tourism for personal purposes by sex"
"pipe_if_capac"	"Carrying capacity of pipelines operated"
"tin00059"	"Number of mobile phone subscriptions (1 000)"
"cens_11cobo_r2"	"Population by group of country of birth, occupation and NUTS 2 region"
"spr_exp_sum"	"Expenditure: main results"
"demo_ndivind"	"Divorce indicators"
"hsw_hp_svcln"	"Relative prevalence rate of work-related health problems by severity, diagnosis group, permanenc...."
"ef_olfftecs"	"Labour force: number of persons and farm work (AWU) by type of farming (2-digit) and economic si...."
"educ_enrl1tl"	"Students by ISCED level, age and sex"
"ef_ov_kvftob00"	"Key variables by type of farming (1-digit), economic size of farm (ESU) and objective zone 2000"
"sbs_cre_esc"	"Number of enterprises by size class of balance sheet total"
"env_ac_tax"	"Environmental tax revenues"
"tsdsc330"	"Long-term unemployment rate, by sex"
"ext_st_eu27bec"	"EU27 trade by BEC product group since 1999"
"tin00060"	"Mobile phone subscriptions"
"road_go_ta_dctg"	"Annual road freight transport by distance class with breakdown by type of goods (1 000 t, Mio Tk...."
"tin00067"	"Individuals having ordered/bought goods or services for private use over the internet in the las...."
"ei_navo_q_r2"	"Aggregates by branch - quarterly data - volumes"
"fish_ca_ant88"	"Catches - Antarctic - Pacific"
"lfso_12staywork"	"Main reason for persons who receive a pension to continue working (%)"
"namq_10_lp_ulc"	"Labour productivity and unit labour costs"
"hsw_aw_wp3"	"Percentage distribution of accidents at work by working process, economic activity, sex, age and...."
"ef_lscow"	"Dairy cows: number of farms and heads and fodder crops by agricultural size of farm (UAA) and si...."
"ilc_mdho06c"	"Severe housing deprivation rate by tenure status (source: SILC)"
"hsw_aw_wp2"	"Incidence rate of accidents at work by working process, economic activity, sex, age and severity"
"ds_ds1bc"	"Main service providers by activity (NACE sections/analytical groupings of activities)"
"ilc_mdho06d"	"Severe housing deprivation rate by degree of urbanisation (source: SILC)"
"hsw_aw_wp1"	"Number of accidents at work by working process, economic activity, sex, age and severity"
"naidq_10_gdp"	"GDP and main aggregates - selected international quarterly data"
"ilc_mdho06q"	"Severe housing deprivation rate by income quintile (source: SILC)"
"isoc_cias_avp"	"Pay for online audio-visual content"
"road_go_ia_lgtt"	"International annual road freight transport - goods loaded in reporting country, by group of goo...."
"lfsa_eegana"	"Employees by sex, age and economic activity (1983-2008, NACE Rev. 1.1) (1 000)"
"env_waspac"	"Packaging waste"
"iww_go_actygofl"	"Container transport by type of good (country/regional flows from 2007 onwards)"
"mare_lfp3pop"	"Economically active population by sex and age"
"ipr_tr_gdp"	"Community trade mark (CTM) registrations per billion GDP"
"egi_tof_pn"	"Turnover development in foreign controlled enterprises by economic activity (NACE Rev. 2) and pa...."
"apro_mt_sloth"	"Estimates of slaughtering, other than in slaughterhouses - annual data"
"hlth_rs_bds2"	"Hospital beds by hospital ownership"
"fish_ca_ant90"	"Catches - Antarctic - Total"
"gov_a_exp"	"General government expenditure by function (COFOG)"
"iss_11gentgi"	"Enterprises by enterprise group identification and economic activity"
"ei_bpm6fa_q"	"Financial account - quarterly data"
"lfst_r_lfe2ehour"	"Average number of usual weekly hours of work in main job by sex, age and NUTS 2 regions (hours)"
"demo_r_fagec"	"Live births by mother's age and NUTS 2 region"
"iss_econ"	"Enterprises by sourcing and economic activity - collection round 2007"
"ef_lflegecs"	"Labour force categories: number of persons and farm work (AWU) by legal status of holding and ec...."
"tin00003"	"Individuals using the internet for ordering goods or services from other EU countries"
"ei_bpm6fa_m"	"Financial account - monthly data"
"earn_ses06_rann"	"Mean annual earnings by NUTS 1 regions (enterprises with 10 employees or more) - NACE Rev. 1.1, ...."
"cens_01reisco"	"Employed persons by sex, age group, educational attainment level, occupation (ISCO-88) and NUTS ...."
"ilc_mdho06b"	"Severe housing deprivation rate by household type (source: SILC)"
"ilc_mdho06a"	"Severe housing deprivation rate by age, sex and poverty status (source: SILC)"
"sbs_sc_2d_dfdn98"	"Manufacturing, subsections DF-DN and total (NACE Rev. 1.1, D) by employment size class (1998-2001)"
"isoc_pibi_ibpn2"	"Integration of internal business processes (NACE Rev. 2 activity)"
"sbs_sc_2d_dfdn95"	"Manufacturing, subsections DF-DN and total (NACE Rev. 1.1, D) by employment size class (1995-1997)"
"ilc_mdho04c"	"Share of children (aged 0 to 17) living in households considering their dwelling as too dark (so...."
"lfsa_esgan"	"Self-employment by sex, age and nationality (1 000)"
"earn_nt_lowwtrp"	"Tax rate on low wage earners - Low wage trap"
"hlth_dhc100"	"People considering their dwelling as too dark by level of activity limitation, sex and age"
"mar_mp_am_cft"	"Country level - Passengers (excluding cruise passengers) transported to/from main ports"
"lfso_05nowrep"	"Main childcare-related reasons given by persons between 15 and 64 years old for not working or n...."
"lfso_05nowree"	"Main childcare-related reasons given by employed persons between 15 and 64 years old for not wor...."
"gov_cl_liab"	"Liabilities of government controlled entities classified outside general government (of which by...."
"tin00019"	"Insurance, by type of enterprise"
"lfsa_ergacob"	"Employment rates by sex, age and country of birth (%)"
"tin00018"	"Credit institutions: interest payable and similar charges"
"avia_goincc"	"International intra-EU freight and mail air transport by reporting country and EU partner country"
"tin00017"	"Credit institutions: interest receivable and similar income"
"hlth_rs_prs1"	"Health personnel (excluding nursing and caring professionals)"
"tin00016"	"Credit institutions: number of persons employed"
"tin00015"	"Credit institutions: number of enterprises"
"naio_16_agg_6i"	"Use table for imports at current prices, 6 branches - EU aggregates"
"tin00014"	"Credit institutions: balance sheet total"
"tin00013"	"Individuals using the internet for interaction with public authorities, by type of interaction"
"lfso_05nowreh"	"Average usual working hours of employed persons between 15 and 64 years old by main childcare-re...."
"tin00012"	"Individuals using the internet for interaction with public authorities"
"ef_lu_ofglass"	"Crops under glass: number of farms and areas by size of farm (UAA) and size of crops under glass...."
"tin00011"	"Individuals never having used the internet"
"lfst_hhantych"	"Average number of persons per household by household composition, number of children and age of ...."
"isoc_tc_tur"	"Telecommunication services: turnover"
"mar_tf_qm05"	"Maritime transport - Vessel traffic - Quarterly data - Main ports - Number and gross tonnage of ...."
"hsw_ind"	"Indicators on health and safety at work"
"sts_trlbgr_q"	"Labour input in wholesale and retail trade - quarterly data, percentage change"
"ilc_mdho03c"	"Share of children (aged 0 to 17) not having indoor flushing toilet for the sole use of their hou...."
"sts_trlbgr_m"	"Labour input in wholesale and retail trade - monthly data, percentage change"
"hlth_dhc110"	"Noise from neighbours or from the street by level of activity limitation, sex and age"
"migr_dubdi"	"Decisions on incoming 'Dublin' requests by submitting country, type of decision, type of request...."
"tin00028"	"Internet use by individuals"
"sts_trlbgr_a"	"Labour input in wholesale and retail trade - annual data, percentage change"
"tin00027"	"Insurance, gross premiums written by type of enterprise"
"tin00029"	"Individuals using the internet for downloading software"
"tin00024"	"Individuals having accessed the internet at another person's home"
"tin00023"	"Insurance, number of persons employed by type of enterprises"
"tin00026"	"Reasons for not having internet access at home"
"tin00025"	"Individuals having accessed the internet at other places"
"cens_01ndbuild"	"Dwellings by type of ownership, type of building and occupancy status"
"tin00020"	"Individuals having accessed the internet at home"
"tin00022"	"Individuals having accessed the internet at work"
"tin00021"	"Individuals having accessed the internet only at home"
"isoc_cias_iur"	"Extent to which internet use replaced time spent with off-line activities"
"htec_trd_group4"	"High-tech trade by high-tech group of products in million euro (from 2007, SITC Rev. 4)"
"cpc_ecprice"	"Candidate countries and potential candidates: prices"
"nama_10_a64_p5"	"Gross capital formation by industry (up to NACE A*64)"
"earn_ses10_mdeci"	"Monthly earnings by quantiles and contractual working time (enterprises with 10 employed persons...."
"cpc_ecgov"	"Candidate countries and potential candidates: Government statistics"
"lmp_ind_actsup"	"Activation-Support - LMP participants per 100 persons wanting to work  (source: DG EMPL)"
"lfsq_urgaed"	"Unemployment rates by sex, age and educational attainment level (%)"
"naio_15_agg_60_r2"	"Supply table at current prices, 60 branches - EU aggregates (NACE Rev. 2)"
"lfso_05nowre1"	"Main reasons (linked with care of other people in need of care) given by employed persons betwee...."
"lfso_05nowre2"	"Main reasons (linked with care of other people in need of care) given by employed persons betwee...."
"food_act3to07"	"Number of certified registered organic operators processing and importing products issued from o...."
"hlth_dhc120"	"Pollution, grime or other environmental problems by level of activity limitation, sex and age"
"demo_minf"	"Infant mortality"
"rail_go_intgong"	"International annual railway transport from the reporting country to the unloading country (1 00...."
"lfsq_pgaied"	"Population by sex, age and participation in education and training (last 4 weeks) (1 000)"
"cens_hncas"	"Population by sex, age and current activity status"
"ilc_caindother"	"Other types of childcare by age group and duration - % over the population of each age group (so...."
"proj_13naasmr"	"Age specific mortality rates by sex"
"ei_bpca_m"	"Current account - monthly data"
"ef_alarableecs"	"Arable crops: number of farms and areas of different arable crops by economic size of farm (SO i...."
"lfso_08cobsmf"	"Population by country of birth, country of birth of mother and father, sex and age (1 000)"
"ei_bpca_q"	"Current account - quarterly data"
"hsw_aw_we2"	"Incidence rate of accidents at work by working environment, economic activity, sex, age and severity"
"hsw_aw_we3"	"Percentage distribution of accidents at work by working environment, economic activity, sex, age...."
"hsw_aw_we1"	"Number of accidents at work by working environment, economic activity, sex, age and severity"
"prc_dap13"	"Detailed average prices - 2013"
"prc_dap12"	"Detailed average prices - 2012"
"hlth_dhc130"	"Crime, violence or vandalism in the area by level of activity limitation, sex and age"
"lfst_r_lfe2eedu"	"Employment by sex, age, educational attainment level and NUTS 2 regions (1 000)"
"sbs_is_2k_sub02"	"Multi-yearly enterprise statistics - subcontracting by size class (NACE Rev. 1.1, C-F, from 2002...."
"isoc_pibi_igov"	"Individuals using internet for interaction with public authorities"
"ef_olfreg"	"Labour force: number of persons and farm work (AWU) by sex of workers and NUTS 2 regions"
"demo_r_births"	"Live births (total) by NUTS 3 region"
"ef_lspigecs"	"Pigs: number of farms and heads by economic size of farm (SO in Euro) and size of pig herd"
"bd_9f_size_cl"	"Employer business demography by size class (until 2007, NACE Rev. 1.1)"
"sts_selb_m"	"Labour input in services - monthly data (2010 = 100)"
"sts_selb_q"	"Labour input in services - quarterly data (2010 = 100)"
"isoc_tc_tra"	"Telecommunication services: traffic"
"nrg_136a"	"Exports - renewables - annual data"
"hlth_dhc140"	"Inability to keep home adequately warm by level of activity limitation, sex and age"
"teina444_r2"	"Gross value added - NACE Rev. 2: R-U - current prices"
"demo_fasec"	"Live births by mother's age and newborn's sex"
"ef_ov_kvftob99"	"Key variables by type of farming (1-digit), economic size of farm (ESU) and objective zone 1999"
"vit_bs3"	"Holdings and areas under wine-grape vine varieties, broken down by vine area size class and clas...."
"vit_bs5"	"Area under wine-grape vine varieties broken down by type of production, yield class and regions"
"cdh_e_lgt"	"Employed doctorate holders by length of stay with the same employer and sectors of performance (%)"
"nrg_135m"	"Exports - electricity - monthly data"
"vit_bs2"	"Holdings, cultivated area under vines (CAV) and utilised agricultural area (AA) by AV/AA ratio, ...."
"lfsq_etpga"	"Temporary employees as a percentage of the total number of employees, by sex and age (%)"
"sts_selb_a"	"Labour input in services - annual data (2010 = 100)"
"vit_bs1"	"Holdings, cultivated area under vines (CAV) and agricultural area in use broken down by type of ...."
"lfso_10lstopwo"	"Persons who stopped work to care for their youngest child aged less than eight, by duration of a...."
"earn_ses_mctrl"	"Monthly earnings by economic control (enterprises with 10 employed persons or more) - NACE Rev. ...."
"urb_cecfi"	"Economy and finance - cities and greater cities"
"trng_fed3"	"Participation in formal education by degree of urbanisation"
"migr_asypenctzm"	"Persons subject of asylum applications pending at the end of the month by citizenship, age and s...."
"trng_fed1"	"Participation in formal education by age and sex"
"sbs_na_4a_co"	"Annual detailed enterprise statistics on construction (NACE Rev. 1.1, F)"
"trng_fed2"	"Participation in formal education by educational attainment and working status"
"lfsa_eegaed"	"Employees by sex, age and educational attainment level (1 000)"
"rail_if_line_ga"	"Railway transport - Length of lines, by track gauge"
"nrg_135a"	"Exports - electricity - annual data"
"spr_net_ben"	"Net social protection benefits"
"trng_fed8"	"Fields of study in formal education by sex and working status"
"ipr_dfa_cln"	"Community designs (CD) by number of classes"
"trng_fed6"	"Participation in formal education by sex and working status"
"hsw_mi06"	"Accidents at work by part of body injured and severity (NACE Rev. 2, A, C-N)"
"road_eqs_lornum"	"Lorries, by load capacity (number)"
"hsw_mi05"	"Accidents at work by ISCO and employment status (NACE Rev. 2, A, C-N)"
"trng_cvts3_77"	"Hours in CVT courses per 1 000 hours worked (only enterprises with CVT courses), by NACE Rev. 1.1"
"tsdec320"	"Total R&D expenditure"
"hsw_mi07"	"Accidents at work by type of injury and severity (NACE Rev. 2, A, C-N)"
"hsw_aw_nbosv"	"Number of accidents at work by part of body injured and severity"
"ei_isppi_q"	"Service producer prices - quarterly data - index"
"trng_cvts3_75"	"Hours in CVT courses per 1 000 hours worked (all enterprises), by NACE Rev. 1.1"
"hsw_mi02"	"Accidents at work by days lost, sex and age"
"ilc_caindformal"	"Formal childcare by age group and duration - % over the population of each age group (source: SILC)"
"hsw_mi01"	"Accidents at work by sex and age (NACE Rev. 2, A, C-N)"
"trng_cvts3_73"	"Hours in CVT courses per employee (CVT enterprises), by sex and NACE Rev. 1.1"
"hsw_mi04"	"Accidents at work by size of enterprise (NACE Rev. 2, A, C-N)"
"hsw_mi03"	"Accidents at work by sex and age, excluding road traffic accidents and accidents on board of any...."
"trng_cvts3_71"	"Hours in CVT courses per employee (all enterprises), by sex and NACE Rev. 1.1"
"trng_cvts3_79"	"Percentage of the total hours in CVT courses, by field of training and NACE Rev. 1.1"
"rd_p_bempocc"	"Total R&D personnel and researchers, in business enterprise sector by economic activity and sex ...."
"cdh_e_une"	"Unemployment rate of doctorate holders by fields of science"
"trng_cvts3_80"	"Percentage of the total hours in CVT courses, by field of training and size class"
"iww_go_atyve"	"Transport by type of vessel"
"trng_cvts3_65"	"Hours in CVT courses per participant, by sex and NACE Rev. 1.1"
"tsdec310"	"Labour productivity per hour worked (ESA95)"
"trng_cvts3_67"	"Percentage of the total hours in external CVT courses, by training provider and NACE Rev. 1.1"
"hsw_aw_ninsv"	"Number of accidents at work by type of injury and severity"
"trng_cvts3_61"	"Cost of CVT courses per employee (all enterprises), by type of cost and NACE Rev. 1.1"
"trng_cvts3_63"	"Cost of CVT courses per employee (only enterprises with CVT courses), by type of cost and NACE R...."
"trng_cvts3_69"	"Percentage of the total hours in CVT courses, by type of course and NACE Rev. 1.1"
"trng_cvts3_68"	"Percentage of the total hours in external CVT courses, by training provider and size class"
"lfsa_ugad"	"Unemployment by sex, age and duration of unemployment (1 000)"
"cens_11cob_n"	"Population by country of birth at national level"
"ef_alpotato"	"Potatoes: number of farms and area by agricultural size of farm (UAA) and size of potato area"
"lfsa_ugan"	"Unemployment by sex, age and nationality (1 000)"
"lfsi_jhh_a"	"Population in jobless households - annual data"
"cens_11htts_r2"	"Private households by type, tenure status and NUTS 2 region"
"ei_lmjv_q_r2"	"Job vacancy rate"
"ipr_tr_pop"	"Community trade mark (CTM) registrations per million population"
"tsdec340"	"Turnover from innovation"
"road_tf_road"	"Road traffic on national territory by type of vehicle and type of road (million Vkm)"
"lfst_hhptety"	"Percentage of part-time employment by sex, age groups and household composition"
"post_ps_tra"	"Breakdown of postal and related services"
"env_ac_egss2"	"Production, value added and exports in the environmental goods and services sector"
"sbs_r_3k_my_r2"	"Multiannual statistics for distributive trades (NACE Rev. 2, G) by NUTS 2 regions"
"env_ac_egss1"	"Employment in the environmental goods and services sector"
"env_ac_egss3"	"Production, value added and employment by industry groups in the environmental goods and service...."
"nrg_pc_206_h"	"Electricity - marker prices - bi-annual data (until 2007)"
"naida_10_gdp"	"GDP and main aggregates - selected international annual data"
"prc_hicp_mmor"	"HICP (2005 = 100) - monthly data (monthly rate of change)"
"ilc_hcmh02"	"Average size of dwelling by household type and degree of urbanisation"
"naidq_10_a10"	"Gross value added by A*10 industry - selected international quarterly data"
"ilc_hcmh01"	"Average size of dwelling by income quintile and tenure status"
"trng_cvts3_85"	"Percentage of enterprises providing IVT by NACE Rev. 1.1"
"sts_cobp_q"	"Building permits - quarterly data (2010 = 100)"
"trng_cvts3_87"	"Percentage of IVT participants to persons employed in all enterprises by NACE Rev. 1.1"
"trng_cvts3_89"	"Percentage of IVT participants to persons employed in IVT enterprises by NACE Rev. 1.1"
"trng_cvts3_88"	"Percentage of IVT participants to persons employed all enterprises by size class"
"tsdec330"	"Real effective exchange rate - 37 trading partners"
"sts_cobp_m"	"Building permits - monthly data (2010 = 100)"
"ipr_ta_pop"	"Community trade mark (CTM) applications per million population"
"cens_01rapop"	"Population by sex, age group, current activity status and NUTS 3 regions"
"enpr_sienv"	"ENP countries: SI - Environment"
"isoc_cieg_lim"	"Reasons which limit electronic interaction with public authorities"
"sts_cobp_a"	"Building permits - annual data (2010 = 100)"
"tour_dem_toage"	"Participation in tourism for personal purposes by age group"
"lfsa_egan"	"Employment by sex, age and nationality (1 000)"
"lfsa_eegais"	"Employees by sex, age and occupation (1 000)"
"ipr_dr_reg"	"Registered Community designs (RCD) by NUTS 3 regions"
"educ_uoe_mobs02"	"Mobile students from abroad enrolled by education level, sex and country of origin"
"trng_cvts3_90"	"Percentage of IVT participants to persons employed in IVT enterprises by size class"
"tipsen10"	"Net trade balance of energy products - % of GDP"
"gba_fundmod"	"Total GBAORD by funding mode"
"cdh_e_as"	"Doctorate holders by activity status (%)"
"naio_kp15_r2"	"Supply table - constant prices (NACE Rev. 2)"
"earn_ses_agt38"	"Mean monthly hours paid by economic activity, sex, length of service in the enterprise"
"earn_ses_agt39"	"Mean monthly hours paid by size of the enterprise, sex, occupation"
"earn_ses_agt36"	"Mean monthly hours paid by economic activity, sex, employment contract"
"earn_ses_agt37"	"Mean monthly hours paid by economic activity, sex, educational attainment"
"trng_cvts3_25"	"Enterprises who establish the training needs of their personnel as % of training enterprises by ...."
"ipr_dfa_sta"	"Community designs (CD) by status in the registration process"
"earn_ses_agt34"	"Mean monthly hours paid by economic activity, sex, age"
"enpr_siemp"	"ENP countries: SI - Employment"
"earn_ses_agt35"	"Mean monthly hours paid by sex, age,occupation"
"earn_ses_agt32"	"Mean annual earnings by size of the enterprise, sex,occupation"
"earn_ses_agt33"	"Mean monthly hours paid by economic activity, collective pay agreement, sex"
"trng_cvts3_29"	"Enterprises where there was an impact of public measures on their CVT plans as a % for all train...."
"earn_ses_agt30"	"Mean annual earnings by economic activity, sex, educational attainment"
"earn_ses_agt31"	"Mean annual earnings by economic activity, sex, length of service in the enterprise"
"nrg_141m"	"Oil stocks - stock levels - monthly data"
"tour_dem_tows"	"Participation in tourism for personal purposes by activity status (from 2012 onwards)"
"trng_cvts3_22"	"Percentage of training enterprises making use of an External advisory service by size class"
"trng_cvts3_23"	"Enterprises who assess the future skills needs of the enterprise as a % of training enterprises ...."
"trng_cvts3_20"	"Percentage of training enterprises having a specific person or unit responsible for training by ...."
"educ_iste"	"Pupil/Student - teacher ratio and average class size (ISCED 1-3)"
"ten00049"	"Environmental protection expenditure of the public sector by type"
"trng_cvts3_21"	"Percentage of training enterprises making use of an External advisory service by NACE Rev. 1.1"
"namq_nace06_e"	"Quarterly National Accounts by 6 branches - employment data"
"lfsa_etpga"	"Temporary employees as percentage of the total number of employees, by sex and age (%)"
"earn_mw_cur"	"Monthly minimum wages - bi-annual data"
"migr_asydcfstq"	"First instance decisions on applications by citizenship, age and sex Quarterly data (rounded)"
"nrg_pc_205_h"	"Electricity prices for industrial consumers - bi-annual data (until 2007)"
"namq_nace06_k"	"Quarterly National Accounts by 6 branches - volumes"
"earn_ses_agt29"	"Mean annual earnings by economic activity, sex, employment contract"
"namq_nace06_c"	"Quarterly National Accounts by 6 branches - aggregates at current prices"
"earn_ses_agt25"	"Mean monthly earnings by size of the enterprise, sex, occupation"
"earn_ses_agt26"	"Mean annual earnings by economic activity, collective pay agreement, sex"
"earn_ses_agt27"	"Mean annual earnings by economic activity, sex, age"
"road_eqr_lorrit"	"New registrations of lorries, by load capacity (1 000 t)"
"trng_cvts3_37"	"Training enterprises: % of reasons having an influence on the scope of the enterprise's CVT acti...."
"trng_cvts96"	"Percentage of enterprises having a training planning  and/or budget, by size class"
"earn_ses_agt28"	"Mean annual earnings by sex, age, occupation"
"earn_ses_agt21"	"Mean monthly earnings by sex, age, occupation"
"migr_asydcfsta"	"First instance decisions on applications by citizenship, age and sex Annual aggregated data (rou...."
"road_eqr_lorrin"	"New registrations of lorries, by load capacity (number)"
"trng_cvts3_39"	"Percentage enterprises with specific categories of person employed or persons employed with spec...."
"earn_ses_agt22"	"Mean monthly earnings by economic activity, sex, employment contract"
"ten00030"	"Sewage sludge production and disposal  from urban wastewater (in dry substance (d.s))"
"earn_ses_agt23"	"Mean monthly earnings by economic activity, sex, educational attainment"
"trng_cvts92"	"Share of training hours spent on health and safety at work, by size class"
"earn_ses_agt24"	"Mean monthly earnings by economic activity, sex, length of service in the enterprise"
"tsdec360"	"Energy intensity of the economy"
"nrg_142m"	"Oil stocks - stocks held for other countries and stocks held abroad - monthly data"
"earn_ses_agt20"	"Mean monthly earnings by economic activity, sex, age"
"naio_15_agg_6"	"Supply table at current prices, 6 branches - EU aggregates"
"nrg_pc_205_c"	"Electricity prices components for industrial consumers - annual data (from 2007 onwards)"
"tour_cap_natd"	"Number of establishments, bedrooms and bed-places by degree of urbanisation (from 2012 onwards)"
"namq_nace06_p"	"Quarterly National Accounts by 6 branches - price indices"
"tour_cap_natc"	"Number of establishments, bedrooms and bed-places by coastal and non-coastal area (from 2012 onw...."
"irt_h_eurcoe_d"	"Euro yields - Coefficients - daily data"
"inn_pat"	"Patents and other protection methods"
"bd_9fh_sz_cl_r2"	"Employer business demography by size class (from 2004 onwards, NACE Rev. 2)"
"lfso_10fposste"	"Employees by their perceived possibility to vary start and/or stop of the working day for family...."
"post_ps_tur"	"Turnover"
"nasa_10_nf_tr"	"Non-financial transactions"
"educ_entr2tl"	"New entrants to ISCED 3 to 6 by age and sex"
"tour_dem_toinc"	"Participation in tourism for personal purposes by household income (from 2012 onwards)"
"earn_ses_agt19"	"Mean monthly earnings by economic activity, collective pay agreement, sex"
"tour_cap_nats"	"Hotels and similar accommodation (NACE Rev.2, I, 55.1) by size class: number of establishments, ...."
"earn_ses_agt18"	"Mean hourly earnings by size of the enterprise, sex, occupation"
"ten00061"	"Environmental protection expenditure of private and public specialised producers, by type"
"ten00062"	"Recovery rates for packaging waste"
"urb_llivcon"	"Living conditions - larger urban zone"
"lfsq_pgaed"	"Population by sex, age and educational attainment level (1 000)"
"earn_ses_agt12"	"Mean hourly earnings by economic activity, collective pay agreement, sex"
"earn_ses_agt13"	"Mean hourly earnings by economic activity, sex, age"
"ef_lscatl"	"Cattle: number of farms and heads and fodder crops by agricultural size of farm (UAA) and size o...."
"iww_go_actygo"	"Container transport by type of good (from 2007 onwards with NST2007)"
"ten00063"	"Recycling rates for packaging waste"
"earn_ses_agt16"	"Mean hourly earnings by economic activity, sex, educational attainment"
"trng_cvts3_48"	"Percentage of employees (only enterprises with CVT courses) participating in CVT courses, by age...."
"earn_ses_agt17"	"Mean hourly earnings by economic activity, sex, length of service in the enterprise"
"trng_cvts3_49"	"Participants in other form of CVT as a percentage of employees in all enterprises by NACE Rev. 1...."
"earn_ses_agt14"	"Mean hourly earnings by sex, age, occupation"
"earn_ses_agt15"	"Mean hourly earnings by economic activity, sex, employment contract"
"trng_cvts3_47"	"Percentage of employees (only enterprises with CVT courses) participating in CVT courses, by age...."
"lfst_r_lfsd2pop"	"Population aged 15 and over by sex, age and NUTS 2 regions (1 000)"
"trng_cvts3_44"	"Percentage of employees (all enterprises) participating in CVT courses, by size class and age"
"trng_cvts3_45"	"Percentage of employees (only enterprises with CVT courses) participating in CVT courses, by sex...."
"trng_cvts3_43"	"Percentage of employees (all enterprises) participating in CVT courses, by NACE Rev. 1.1 and age"
"trng_cvts86"	"Percentage of enterprises providing IVT by size class"
"trng_cvts3_40"	"Percentage enterprises with specific categories of person employed or persons employed with spec...."
"trng_cvts3_41"	"Percentage of employees (all enterprises) participating in CVT courses, by sex and NACE Rev. 1.1"
"rail_if_tracks"	"Railway transport - Length of tracks"
"ei_bssi_m"	"Sentiment indicators - monthly data"
"migr_emi2"	"Emigration by age and sex"
"lfsa_agaed"	"Active population by sex, age and educational attainment level (1 000)"
"apro_mt_pcatlhs"	"Production forecasts cattle - head - bi-annual data"
"post_ps_ac"	"Access points"
"bs_bs16_04"	"Purchases of advertising space or time for resale"
"migr_eipre"	"Third country nationals found to be illegally present - annual data (rounded)"
"tour_lfs2r2"	"Employed persons by age groups (NACE Rev. 2)"
"urt_pjanaggr3"	"Population by sex and age groups on 1 January"
"ten00052"	"Environmental protection expenditure of industry by type"
"earn_ses_agt01"	"Number of employees by economic activity, collective pay agreement, sex, employment contract"
"trng_cvts70"	"Percentage of the total hours in CVT courses, by type of course and size class"
"earn_ses_agt02"	"Number of employees by economic activity, sex, age"
"earn_ses_agt03"	"Number of employees by size of the enterprise, sex, occupation"
"trng_cvts3_57"	"Cost of CVT courses per training hour, by type of cost and NACE Rev. 1.1"
"trng_cvts72"	"Hours in CVT courses per employee (all enterprises), by size class"
"earn_ses_agt04"	"Number of employees by economic activity, sex, level of educational attainment"
"ei_lmlc_q"	"Labour cost index, nominal value - quarterly data"
"earn_ses_agt05"	"Number of employees by economic activity, sex, length of service in the enterprise"
"trng_cvts74"	"Hours in CVT courses per employee (CVT enterprises), by size class"
"earn_ses_agt06"	"Number of employees by economic activity, economic control, sex"
"trng_cvts3_53"	"Cost of CVT courses as % of total labour cost (all enterprises), by type of cost and NACE Rev. 1.1"
"trng_cvts76"	"Hours in CVT courses per 1 000 hours worked (all enterprises), by size class"
"trng_cvts3_55"	"Cost of CVT courses per participant, by type of cost and NACE Rev. 1.1"
"trng_cvts78"	"Hours in CVT courses per 1 000 hours worked (only enterprises with CVT courses), by size class"
"lfst_hhwahchi"	"Percentage of employed adults working at home by sex, age groups, number of children and age of ...."
"t2020_rd210"	"Water productivity"
